game_id,teams,kickoff,stadium,home_team,away_team
2024_08_MIN_LA,MIN@LA,2024-10-24T20:15,SoFi Stadium,LA,MIN
2024_08_PHI_CIN,PHI@CIN,2024-10-27T13:00,Paycor Stadium,CIN,PHI
2024_08_BAL_CLE,BAL@CLE,2024-10-27T13:00,FirstEnergy Stadium,CLE,BAL
2024_08_TEN_DET,TEN@DET,2024-10-27T13:00,Ford Field,DET,TEN
2024_08_IND_HOU,IND@HOU,2024-10-27T13:00,NRG Stadium,HOU,IND
2024_08_GB_JAX,GB@JAX,2024-10-27T13:00,TIAA Bank Stadium,JAX,GB
2024_08_ARI_MIA,ARI@MIA,2024-10-27T13:00,Hard Rock Stadium,MIA,ARI
2024_08_NYJ_NE,NYJ@NE,2024-10-27T13:00,Gillette Stadium,NE,NYJ
2024_08_ATL_TB,ATL@TB,2024-10-27T13:00,Raymond James Stadium,TB,ATL
2024_08_NO_LAC,NO@LAC,2024-10-27T16:05,SoFi Stadium,LAC,NO
2024_08_BUF_SEA,BUF@SEA,2024-10-27T16:05,Lumen Field,SEA,BUF
2024_08_CAR_DEN,CAR@DEN,2024-10-27T16:25,Empower Field at Mile High,DEN,CAR
2024_08_KC_LV,KC@LV,2024-10-27T16:25,Allegiant Stadium,LV,KC
2024_08_CHI_WAS,CHI@WAS,2024-10-27T16:25,FedExField,WAS,CHI
2024_08_DAL_SF,DAL@SF,2024-10-27T20:20,Levi's Stadium,SF,DAL
2024_08_NYG_PIT,NYG@PIT,2024-10-28T20:15,Acrisure Stadium,PIT,NYG
