game_id,teams,kickoff,stadium,home_team,away_team
2024_17_KC_PIT,KC@PIT,2024-12-25T13:00,Acrisure Stadium,PIT,KC
2024_17_BAL_HOU,BAL@HOU,2024-12-25T16:30,NRG Stadium,HOU,BAL
2024_17_SEA_CHI,SEA@CHI,2024-12-26T20:15,Soldier Field,CHI,SEA
2024_17_LAC_NE,LAC@NE,2024-12-28T13:00,Gillette Stadium,NE,LAC
2024_17_DEN_CIN,DEN@CIN,2024-12-28T16:30,Paycor Stadium,CIN,DEN
2024_17_ARI_LA,ARI@LA,2024-12-28T20:15,SoFi Stadium,LA,ARI
2024_17_NYJ_BUF,NYJ@BUF,2024-12-29T13:00,New Era Field,BUF,NYJ
2024_17_TEN_JAX,TEN@JAX,2024-12-29T13:00,TIAA Bank Stadium,JAX,TEN
2024_17_LV_NO,LV@NO,2024-12-29T13:00,Mercedes-Benz Superdome,NO,LV
2024_17_IND_NYG,IND@NYG,2024-12-29T13:00,MetLife Stadium,NYG,IND
2024_17_DAL_PHI,DAL@PHI,2024-12-29T13:00,Lincoln Financial Field,PHI,DAL
2024_17_CAR_TB,CAR@TB,2024-12-29T13:00,Raymond James Stadium,TB,CAR
2024_17_MIA_CLE,MIA@CLE,2024-12-29T16:05,FirstEnergy Stadium,CLE,MIA
2024_17_GB_MIN,GB@MIN,2024-12-29T16:25,U.S. Bank Stadium,MIN,GB
2024_17_ATL_WAS,ATL@WAS,2024-12-29T20:20,FedExField,WAS,ATL
2024_17_DET_SF,DET@SF,2024-12-30T20:15,Levi's Stadium,SF,DET
