game_id,teams,kickoff,stadium,home_team,away_team
2024_07_DEN_NO,DEN@NO,2024-10-17T20:15,Mercedes-Benz Superdome,NO,DEN
2024_07_NE_JAX,NE@JAX,2024-10-20T09:30,Wembley Stadium,JAX,NE
2024_07_SEA_ATL,SEA@ATL,2024-10-20T13:00,Mercedes-Benz Stadium,ATL,SEA
2024_07_TEN_BUF,TEN@BUF,2024-10-20T13:00,New Era Field,BUF,TEN
2024_07_CIN_CLE,CIN@CLE,2024-10-20T13:00,FirstEnergy Stadium,CLE,CIN
2024_07_HOU_GB,HOU@GB,2024-10-20T13:00,Lambeau Field,GB,HOU
2024_07_MIA_IND,MIA@IND,2024-10-20T13:00,Lucas Oil Stadium,IND,MIA
2024_07_DET_MIN,DET@MIN,2024-10-20T13:00,U.S. Bank Stadium,MIN,DET
2024_07_PHI_NYG,PHI@NYG,2024-10-20T13:00,MetLife Stadium,NYG,PHI
2024_07_LV_LA,LV@LA,2024-10-20T16:05,SoFi Stadium,LA,LV
2024_07_CAR_WAS,CAR@WAS,2024-10-20T16:05,FedExField,WAS,CAR
2024_07_KC_SF,KC@SF,2024-10-20T16:25,Levi's Stadium,SF,KC
2024_07_NYJ_PIT,NYJ@PIT,2024-10-20T20:20,Acrisure Stadium,PIT,NYJ
2024_07_BAL_TB,BAL@TB,2024-10-21T20:15,Raymond James Stadium,TB,BAL
2024_07_LAC_ARI,LAC@ARI,2024-10-21T21:00,State Farm Stadium,ARI,LAC
