game_id,teams,kickoff,stadium,home_team,away_team
2024_09_HOU_NYJ,HOU@NYJ,2024-10-31T20:15,MetLife Stadium,NYJ,HOU
2024_09_DAL_ATL,DAL@ATL,2024-11-03T13:00,Mercedes-Benz Stadium,ATL,DAL
2024_09_DEN_BAL,DEN@BAL,2024-11-03T13:00,M&T Bank Stadium,BAL,DEN
2024_09_MIA_BUF,MIA@BUF,2024-11-03T13:00,New Era Field,BUF,MIA
2024_09_NO_CAR,NO@CAR,2024-11-03T13:00,Bank of America Stadium,CAR,NO
2024_09_LV_CIN,LV@CIN,2024-11-03T13:00,Paycor Stadium,CIN,LV
2024_09_LAC_CLE,LAC@CLE,2024-11-03T13:00,FirstEnergy Stadium,CLE,LAC
2024_09_WAS_NYG,WAS@NYG,2024-11-03T13:00,MetLife Stadium,NYG,WAS
2024_09_NE_TEN,NE@TEN,2024-11-03T13:00,Nissan Stadium,TEN,NE
2024_09_CHI_ARI,CHI@ARI,2024-11-03T16:05,State Farm Stadium,ARI,CHI
2024_09_JAX_PHI,JAX@PHI,2024-11-03T16:05,Lincoln Financial Field,PHI,JAX
2024_09_DET_GB,DET@GB,2024-11-03T16:25,Lambeau Field,GB,DET
2024_09_LA_SEA,LA@SEA,2024-11-03T16:25,Lumen Field,SEA,LA
2024_09_IND_MIN,IND@MIN,2024-11-03T20:20,U.S. Bank Stadium,MIN,IND
2024_09_TB_KC,TB@KC,2024-11-04T20:15,GEHA Field at Arrowhead Stadium,KC,TB
