game_id,teams,kickoff,stadium,home_team,away_team
2024_01_BAL_KC,BAL@KC,2024-09-05T20:20,GEHA Field at Arrowhead Stadium,KC,BAL
2024_01_GB_PHI,GB@PHI,2024-09-06T20:15,Arena Corinthians,PHI,GB
2024_01_PIT_ATL,PIT@ATL,2024-09-08T13:00,Mercedes-Benz Stadium,ATL,PIT
2024_01_ARI_BUF,ARI@BUF,2024-09-08T13:00,New Era Field,BUF,ARI
2024_01_TEN_CHI,TEN@CHI,2024-09-08T13:00,Soldier Field,CHI,TEN
2024_01_NE_CIN,NE@CIN,2024-09-08T13:00,Paycor Stadium,CIN,NE
2024_01_HOU_IND,HOU@IND,2024-09-08T13:00,Lucas Oil Stadium,IND,HOU
2024_01_JAX_MIA,JAX@MIA,2024-09-08T13:00,Hard Rock Stadium,MIA,JAX
2024_01_CAR_NO,CAR@NO,2024-09-08T13:00,Mercedes-Benz Superdome,NO,CAR
2024_01_MIN_NYG,MIN@NYG,2024-09-08T13:00,MetLife Stadium,NYG,MIN
2024_01_LV_LAC,LV@LAC,2024-09-08T16:05,SoFi Stadium,LAC,LV
2024_01_DEN_SEA,DEN@SEA,2024-09-08T16:05,Lumen Field,SEA,DEN
2024_01_DAL_CLE,DAL@CLE,2024-09-08T16:25,FirstEnergy Stadium,CLE,DAL
2024_01_WAS_TB,WAS@TB,2024-09-08T16:25,Raymond James Stadium,TB,WAS
2024_01_LA_DET,LA@DET,2024-09-08T20:20,Ford Field,DET,LA
2024_01_NYJ_SF,NYJ@SF,2024-09-09T20:15,Levi's Stadium,SF,NYJ
