game_id,teams,kickoff,stadium,home_team,away_team
2024_12_PIT_CLE,PIT@CLE,2024-11-21T20:15,FirstEnergy Stadium,CLE,PIT
2024_12_KC_CAR,KC@CAR,2024-11-24T13:00,Bank of America Stadium,CAR,KC
2024_12_MIN_CHI,MIN@CHI,2024-11-24T13:00,Soldier Field,CHI,MIN
2024_12_TEN_HOU,TEN@HOU,2024-11-24T13:00,NRG Stadium,HOU,TEN
2024_12_DET_IND,DET@IND,2024-11-24T13:00,Lucas Oil Stadium,IND,DET
2024_12_NE_MIA,NE@MIA,2024-11-24T13:00,Hard Rock Stadium,MIA,NE
2024_12_TB_NYG,TB@NYG,2024-11-24T13:00,MetLife Stadium,NYG,TB
2024_12_DAL_WAS,DAL@WAS,2024-11-24T13:00,FedExField,WAS,DAL
2024_12_DEN_LV,DEN@LV,2024-11-24T16:05,Allegiant Stadium,LV,DEN
2024_12_SF_GB,SF@GB,2024-11-24T16:25,Lambeau Field,GB,SF
2024_12_ARI_SEA,ARI@SEA,2024-11-24T16:25,Lumen Field,SEA,ARI
2024_12_PHI_LA,PHI@LA,2024-11-24T20:20,SoFi Stadium,LA,PHI
2024_12_BAL_LAC,BAL@LAC,2024-11-25T20:15,SoFi Stadium,LAC,BAL
