game_id,teams,kickoff,stadium,home_team,away_team
2024_16_DEN_LAC,DEN@LAC,2024-12-19T20:15,SoFi Stadium,LAC,DEN
2024_16_HOU_KC,HOU@KC,2024-12-21T13:00,GEHA Field at Arrowhead Stadium,KC,HOU
2024_16_PIT_BAL,PIT@BAL,2024-12-21T16:30,M&T Bank Stadium,BAL,PIT
2024_16_NYG_ATL,NYG@ATL,2024-12-22T13:00,Mercedes-Benz Stadium,ATL,NYG
2024_16_ARI_CAR,ARI@CAR,2024-12-22T13:00,Bank of America Stadium,CAR,ARI
2024_16_DET_CHI,DET@CHI,2024-12-22T13:00,Soldier Field,CHI,DET
2024_16_CLE_CIN,CLE@CIN,2024-12-22T13:00,Paycor Stadium,CIN,CLE
2024_16_TEN_IND,TEN@IND,2024-12-22T13:00,Lucas Oil Stadium,IND,TEN
2024_16_LA_NYJ,LA@NYJ,2024-12-22T13:00,MetLife Stadium,NYJ,LA
2024_16_PHI_WAS,PHI@WAS,2024-12-22T13:00,FedExField,WAS,PHI
2024_16_MIN_SEA,MIN@SEA,2024-12-22T16:05,Lumen Field,SEA,MIN
2024_16_NE_BUF,NE@BUF,2024-12-22T16:25,New Era Field,BUF,NE
2024_16_JAX_LV,JAX@LV,2024-12-22T16:25,Allegiant Stadium,LV,JAX
2024_16_SF_MIA,SF@MIA,2024-12-22T16:25,Hard Rock Stadium,MIA,SF
2024_16_TB_DAL,TB@DAL,2024-12-22T20:20,AT&T Stadium,DAL,TB
2024_16_NO_GB,NO@GB,2024-12-23T20:15,Lambeau Field,GB,NO
