game_id,market_moneyline_home,market_moneyline_away
2019_10_LAC_OAK,106,-117
2019_10_DET_CHI,-270,235
2019_10_BAL_CIN,358,-435
2019_10_BUF_CLE,-151,136
2019_10_ATL_NO,-649,503
2019_10_NYG_NYJ,133,-147
2019_10_ARI_TB,-235,207
2019_10_KC_TEN,205,-233
2019_10_MIA_IND,-481,390
2019_10_CAR_GB,-227,200
2019_10_LA_PIT,189,-214
2019_10_MIN_DAL,-179,160
2019_10_SEA_SF,-268,233
