game_id,market_moneyline_home,market_moneyline_away
2019_05_LA_SEA,-122,111
2019_05_JAX_CAR,-189,169
2019_05_ARI_CIN,-154,139
2019_05_ATL_HOU,-207,184
2019_05_TB_NO,-148,133
2019_05_MIN_NYG,213,-243
2019_05_CHI_OAK,232,-266
2019_05_NYJ_PHI,-782,587
2019_05_BAL_PIT,160,-179
2019_05_BUF_TEN,-182,162
2019_05_NE_WAS,695,-963
2019_05_DEN_LAC,-226,199
2019_05_GB_DAL,-181,162
2019_05_IND_KC,-504,407
2019_05_CLE_SF,-226,199
