game_id,market_moneyline_home,market_moneyline_away
2014_04_NYG_WAS,-174,157
2014_04_CAR_BAL,-156,141
2014_04_GB_CHI,111,-123
2014_04_BUF_HOU,-134,121
2014_04_TEN_IND,-330,289
2014_04_DET_NYJ,-119,108
2014_04_MIA_OAK,171,-190
2014_04_TB_PIT,-345,301
2014_04_JAX_SD,-550,461
2014_04_ATL_MIN,206,-231
2014_04_PHI_SF,-208,186
2014_04_NO_DAL,125,-138
2014_04_NE_KC,125,-138
