game_id,market_moneyline_home,market_moneyline_away
2014_05_MIN_GB,-400,346
2014_05_CHI_CAR,-117,106
2014_05_HOU_DAL,-235,210
2014_05_BUF_DET,-220,197
2014_05_BAL_IND,-139,126
2014_05_PIT_JAX,205,-230
2014_05_TB_NO,-550,461
2014_05_ATL_NYG,-196,176
2014_05_STL_PHI,-195,175
2014_05_CLE_TEN,105,-116
2014_05_ARI_DEN,-350,305
2014_05_NYJ_SD,-290,256
2014_05_KC_SF,-202,181
2014_05_CIN_NE,118,-130
2014_05_SEA_WAS,260,-295
