game_id,market_moneyline_home,market_moneyline_away
2021_08_GB_ARI,-279,242
2021_08_CAR_ATL,-129,117
2021_08_MIA_BUF,-983,709
2021_08_SF_CHI,186,-210
2021_08_PIT_CLE,-222,196
2021_08_PHI_DET,151,-168
2021_08_LA_HOU,724,-1010
2021_08_TEN_IND,-160,144
2021_08_CIN_NYJ,411,-510
2021_08_NE_LAC,-183,163
2021_08_JAX_SEA,-192,171
2021_08_WAS_DEN,-191,170
2021_08_TB_NO,168,-188
2021_08_DAL_MIN,-219,193
2021_08_NYG_KC,-530,425
