game_id,market_moneyline_home,market_moneyline_away
2021_17_LA_BAL,264,-313
2021_17_ATL_BUF,-871,625
2021_17_NYG_CHI,-287,245
2021_17_KC_CIN,157,-178
2021_17_LV_IND,-397,325
2021_17_JAX_NE,-1056,727
2021_17_TB_NYJ,623,-868
2021_17_MIA_TEN,-170,151
2021_17_PHI_WAS,206,-238
2021_17_DEN_LAC,-340,285
2021_17_HOU_SF,-602,463
2021_17_ARI_DAL,-262,225
2021_17_CAR_NO,-279,238
2021_17_DET_SEA,-399,327
2021_17_MIN_GB,-702,525
2021_17_CLE_PIT,105,-117
