"Player Details","","","","","","Route Share","","","","","","","","","","","","","","","","","",""
"Rank","Name","Team","POS","G","Season","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","TM RTE %"
"153","JuJu Smith-Schuster","KC","WR","17","2025","70.2","73.7","61.0","72.5","52.2","50.0","35.0","22.5","21.1","","20.4","31.5","30.0","21.4","37.5","80.6","68.0","72.5","46.9"
"154","Javonte Williams","DAL","RB","16","2025","71.4","49.1","55.3","56.1","39.4","58.8","63.6","42.9","60.4","","55.9","40.0","28.2","59.3","2.5","44.4","15.6","","46.4"
"155","Mike Gesicki","CIN","TE","13","2025","32.1","62.5","32.3","55.2","44.4","2.2","","","","","","64.1","39.6","45.9","75.0","66.7","41.5","40.5","46.3"
"156","Tez Johnson","TB","WR","16","2025","10.8","","21.2","27.3","42.1","84.0","74.1","92.6","","77.8","87.9","78.6","54.5","34.3","22.5","16.7","10.0","14.3","46.3"
"157","Dontayvion Wicks","GB","WR","14","2025","39.1","64.7","54.8","60.9","","31.3","24.2","","","66.7","55.2","79.2","65.6","11.5","41.3","35.5","6.3","","46.2"
"158","Jonnu Smith","PIT","TE","17","2025","52.9","51.3","70.8","40.0","","71.0","77.1","56.4","41.0","67.6","48.5","61.8","40.0","28.6","23.3","26.7","26.2","22.0","46.0"
"159","Devaughn Vele","NO","WR","13","2025","14.3","12.5","","2.9","34.4","30.0","21.6","47.5","19.2","100.0","","88.5","82.2","91.7","46.3","","","","45.7"
"160","Xavier Weaver","ARZ","WR","9","2025","","","","19.6","","","8.7","","2.7","","73.7","67.8","37.8","","","33.3","73.2","80.0","45.7"
"161","Alvin Kamara","NO","RB","11","2025","59.2","62.5","55.6","48.6","59.4","53.3","59.5","24.6","50.0","48.4","","7.7","","","","","","","45.7"
"162","Aaron Jones","MIN","RB","12","2025","37.5","40.0","","","","","","47.2","35.5","61.7","46.9","56.0","35.3","31.0","61.5","48.3","40.0","","45.7"
"163","Chris Moore","WAS","WR","14","2025","18.9","","47.8","76.7","62.5","74.3","80.0","34.3","74.3","19.2","81.3","","20.0","","","20.0","11.1","10.7","45.7"
"164","Trey Benson","ARZ","RB","4","2025","29.7","55.2","57.5","41.2","","","","","","","","","","","","","","","45.2"
"165","Tyrone Tracy","NYG","RB","15","2025","57.8","37.8","10.5","","","18.2","29.7","48.4","46.2","37.2","45.2","64.1","40.0","","56.8","26.3","60.0","75.0","44.6"
"166","Greg Dulcich","MIA","TE","10","2025","","","","","","","","25.0","44.2","76.2","60.9","","34.5","50.0","33.3","32.3","44.0","60.0","44.6"
"167","Michael Mayer","LV","TE","13","2025","41.0","16.7","5.9","","","80.0","80.0","","69.8","40.0","57.1","10.7","","","10.0","57.7","82.9","71.0","44.4"
"168","Dalton Kincaid","BUF","TE","12","2025","55.8","58.1","56.3","53.6","53.8","","","32.0","46.7","21.7","","","","41.7","42.4","47.8","","20.0","44.2"
"169","Tommy Tremble","CAR","TE","17","2025","30.0","32.2","40.7","60.5","67.6","59.3","36.1","37.5","34.8","55.6","38.0","35.3","33.3","","35.5","33.3","58.1","74.3","44.2"
"170","John Metchie","PHI, NYJ","WR","16","2025","0.0","12.0","2.7","6.5","0.0","2.6","","22.2","","6.3","69.7","88.2","97.6","92.5","58.5","75.0","65.7","62.5","43.9"
"171","Rachaad White","TB","RB","17","2025","18.9","15.6","18.2","43.2","55.3","76.0","75.9","29.6","","66.7","48.5","54.8","39.4","31.4","42.5","36.7","38.0","42.9","43.8"
"172","Isaac TeSlaa","DET","WR","17","2025","7.0","37.9","34.5","22.2","42.9","58.1","17.6","","4.8","22.9","43.6","46.7","83.9","77.1","59.5","52.6","67.6","60.0","43.5"
"173","D'Andre Swift","CHI","RB","16","2025","60.5","35.0","41.4","58.5","","39.4","40.7","26.8","","51.2","27.8","39.5","47.5","41.0","31.3","48.6","52.2","42.9","43.3"
"174","Dont'e Thornton","LV","WR","15","2025","53.8","83.3","67.6","60.9","56.1","0.0","70.0","","","51.4","34.7","26.8","28.6","","3.3","11.5","60.0","19.4","43.1"
"175","Noah Brown","WAS","WR","4","2025","51.4","34.6","","","","","","","","","","","","68.8","15.4","","","","42.9"
"176","Ryan Flournoy","DAL","WR","15","2025","","3.5","36.2","19.5","57.6","73.5","9.1","31.0","64.6","","26.5","45.0","35.9","68.5","65.0","36.1","","88.5","42.7"
"177","Bucky Irving","TB","RB","10","2025","56.8","68.9","39.4","36.4","","","","","","","","","24.2","40.0","35.0","43.3","38.0","35.7","42.4"
"178","Marvin Mims","DEN","WR","15","2025","51.2","31.3","53.1","47.7","41.9","45.5","56.6","34.5","","","24.4","","41.7","37.2","33.3","30.6","59.1","36.4","42.1"
"179","Austin Ekeler","WAS","RB","2","2025","48.6","36.5","","","","","","","","","","","","","","","","","41.6"
"180","Colby Parkinson","LA","TE","15","2025","28.1","","11.4","15.6","29.2","","20.6","","17.6","35.1","32.1","50.0","43.3","71.0","58.5","70.6","61.0","61.9","41.2"
"181","Luther Burden","CHI","WR","15","2025","20.9","12.5","31.0","26.8","","39.4","33.3","12.2","","46.3","61.1","52.6","47.5","64.1","50.0","","54.3","65.7","41.0"
"182","Audric Estime","NO","RB","6","2025","","","","","","","","","","0.0","","","","4.2","34.1","54.5","64.5","59.5","40.2"
"183","Arian Smith","NYJ","WR","16","2025","12.0","61.3","72.3","45.7","61.1","75.9","88.6","36.8","","50.0","21.2","20.6","","2.5","17.1","15.9","17.1","25.0","40.2"
"184","Cam Skattebo","NYG","RB","8","2025","6.7","40.0","55.3","56.7","50.0","48.5","45.9","22.6","","","","","","","","","","","40.0"
"185","Kevin Austin","NO","WR","8","2025","","","11.1","","","","","","","","","7.7","6.7","0.0","46.3","72.7","83.9","88.1","40.0"
"186","Tre Harris","LAC","WR","17","2025","12.2","25.0","26.4","13.6","32.5","84.6","34.4","32.4","35.9","22.5","50.0","","39.3","29.3","75.8","51.5","35.7","81.1","39.9"
"187","Robbie Chosen","WAS","WR","3","2025","","","","","","","55.0","","","26.9","31.3","","","","","","","","39.8"
"188","Chuba Hubbard","CAR","RB","15","2025","40.0","69.5","40.7","52.6","","","36.1","50.0","17.4","29.6","16.0","29.4","54.2","","45.2","25.0","35.5","28.6","39.0"
"189","Justice Hill","BLT","RB","10","2025","45.5","39.4","47.4","47.5","38.1","52.5","","24.0","29.6","21.2","","34.5","","","","","","","39.0"
"190","Tyjae Spears","TEN","RB","13","2025","","","","","23.8","52.3","25.6","46.5","46.2","","41.9","36.0","45.2","41.4","37.9","25.8","43.5","37.1","38.9"
"191","Casey Washington","ATL","WR","7","2025","93.6","","","60.7","","74.3","11.9","6.3","","0.0","3.2","","","","","","","","38.6"
"192","Greg Dortch","ARZ","WR","12","2025","21.6","17.2","25.0","64.7","8.1","42.6","13.0","","29.7","38.9","70.2","62.7","28.9","","","","","","38.4"
"193","Breece Hall","NYJ","RB","16","2025","28.0","41.9","36.2","48.6","35.2","41.4","27.3","23.7","","18.8","48.5","52.9","48.8","50.0","36.6","43.2","22.9","","38.3"
"194","Tyquan Thornton","KC","WR","14","2025","70.2","73.7","70.7","35.0","43.5","34.2","22.5","5.0","26.3","","30.6","29.6","25.0","23.8","42.5","","","","38.1"
"195","KaVontae Turpin","DAL","WR","15","2025","48.6","17.5","68.1","68.3","","","39.4","45.2","20.8","","38.2","45.0","35.9","53.7","20.0","27.8","22.2","15.4","38.1"
"196","Curtis Samuel","BUF","WR","6","2025","","","","39.3","43.6","","","32.0","40.0","30.4","43.8","","","","","","","","38.0"
"197","Isaiah Williams","NYJ","WR","15","2025","","0.0","0.0","2.9","","0.0","0.0","36.8","","56.3","72.7","41.2","39.0","52.5","68.3","77.3","77.1","58.3","38.0"
"198","Travis Etienne","JAX","RB","17","2025","39.4","45.5","27.9","21.9","38.2","40.0","38.6","","41.0","34.4","41.7","45.7","31.3","33.3","41.7","46.5","37.2","36.1","37.9"
"199","Nick Westbrook-Ikhine","MIA","WR","15","2025","33.3","16.2","14.3","37.0","57.5","50.0","72.2","35.7","65.1","47.6","21.7","","24.1","31.8","36.4","","","0.0","37.6"
"200","Adam Thielen","MIN, PIT","WR","16","2025","62.5","90.0","69.0","22.2","24.4","","10.9","22.2","12.9","14.9","15.6","4.0","","31.4","36.7","35.6","83.3","74.0","37.5"
"201","DeAndre Hopkins","BLT","WR","17","2025","50.0","21.2","21.1","40.0","23.8","42.5","","44.0","25.9","33.3","67.7","58.6","44.7","16.7","50.0","45.5","33.3","33.3","37.5"
"202","Lil'Jordan Humphrey","DEN, NYG","WR","10","2025","","","","","","87.9","86.5","61.3","","","4.9","","8.3","20.9","58.3","14.3","47.7","12.1","37.5"
"203","Gunnar Helm","TEN","TE","16","2025","17.6","24.4","31.1","36.7","54.8","34.1","35.9","44.2","26.9","","48.8","40.0","52.4","37.9","31.0","32.3","39.1","","37.5"
"204","Elijah Higgins","ARZ","TE","17","2025","18.9","34.5","7.5","3.9","21.6","36.2","43.5","","27.0","31.5","35.1","33.9","35.6","62.0","62.8","75.8","53.7","60.0","37.4"
"205","Theo Wease","MIA","WR","3","2025","","","","","","","","","","","","","","","","41.9","32.0","36.7","37.2"
"206","Tony Pollard","TEN","RB","17","2025","50.0","56.1","73.3","60.0","54.8","25.0","35.9","37.2","23.1","","34.9","36.0","26.2","10.3","20.7","9.7","37.0","20.0","37.1"
"207","James Cook","BUF","RB","17","2025","48.1","32.3","34.4","60.7","46.2","29.4","","24.0","46.7","34.8","46.9","28.9","33.3","47.2","48.5","34.8","28.6","0.0","37.1"
"208","Kimani Vidal","LAC","RB","13","2025","","","","4.5","12.5","43.6","44.3","38.2","56.4","50.0","43.8","","53.6","56.1","54.5","33.3","","7.5","36.9"
"209","Michael Carter","ARZ","RB","13","2025","","","","3.9","35.1","40.4","30.4","","","7.4","49.1","45.8","37.8","46.0","62.8","51.5","39.0","37.5","36.8"
"210","Jake Tonges","SF","TE","16","2025","38.5","65.1","64.3","62.5","78.0","83.0","7.1","11.1","3.6","5.1","0.0","0.0","9.4","","0.0","16.7","73.7","","36.8"
"211","TreVeyon Henderson","NE","RB","17","2025","32.1","30.0","38.3","22.7","47.2","19.4","11.1","8.8","67.5","72.2","70.3","51.3","41.7","","31.0","9.8","35.7","28.6","36.7"
"212","Rico Dowdle","CAR","RB","17","2025","32.5","15.3","18.5","28.9","41.2","55.6","16.7","34.4","47.8","48.1","60.0","47.1","20.8","","41.9","41.7","45.2","34.3","36.5"
"213","Allen Lazard","NYJ","WR","10","2025","","32.3","23.4","51.4","31.5","","52.3","65.8","","","","32.4","26.8","22.5","24.4","","","","35.8"
"214","Josh Jacobs","GB","RB","15","2025","52.2","41.2","45.2","34.8","","59.4","36.4","29.7","39.5","57.1","3.4","","25.0","34.6","30.4","22.6","18.8","","35.5"
"215","Devin Neal","NO","RB","9","2025","4.1","","","","","","8.1","32.8","42.3","29.0","","63.5","68.9","58.3","17.1","","","","35.5"
"216","Jaylin Lane","WAS","WR","15","2025","32.4","48.1","34.8","33.3","37.5","34.3","72.5","37.1","57.1","23.1","18.8","","30.9","3.1","42.3","0.0","","","35.3"
"217","Shane Zylstra","DET","TE","5","2025","2.3","","","","","","","","","","","","","","40.5","59.6","26.5","37.8","35.3"
"218","Luke Musgrave","GB","TE","17","2025","17.4","17.6","6.5","13.0","","34.4","39.4","13.5","42.1","76.2","34.5","33.3","43.8","34.6","50.0","74.2","37.5","5.9","35.3"
"219","Isiah Pacheco","KC","RB","13","2025","29.8","47.4","36.6","30.0","39.1","52.6","32.5","45.0","","","","","20.0","19.0","35.0","61.3","8.0","","35.2"
"220","DeMario Douglas","NE","WR","17","2025","67.9","30.0","46.8","18.2","41.7","41.9","33.3","26.5","32.5","30.6","40.5","23.1","36.1","","20.7","23.5","14.3","42.9","35.1"
"221","Elijah Arroyo","SEA","TE","13","2025","28.0","48.6","28.6","53.3","41.2","48.3","37.1","","41.7","46.2","31.1","18.5","23.3","11.8","","","","","34.8"
"222","Zach Charbonnet","SEA","RB","16","2025","36.0","25.7","","40.0","47.1","44.8","40.0","","25.0","15.4","28.9","22.2","3.3","41.2","30.8","45.0","38.7","56.7","34.7"
"223","Kalif Raymond","DET","WR","15","2025","72.1","37.9","37.9","59.3","0.0","3.2","44.1","","47.6","45.7","53.8","24.4","","","21.4","29.8","11.8","24.4","34.6"
"224","Tyler Johnson","NYJ","WR","12","2025","56.0","93.5","66.0","","3.7","24.1","25.0","65.8","","50.0","33.3","","0.0","","","15.9","17.1","","34.6"
"225","Jamari Thrash","CLV","WR","9","2025","29.2","27.5","23.7","28.9","36.1","39.7","34.8","52.6","","37.2","","","","","","","","","34.3"
"226","Terrance Ferguson","LA","TE","13","2025","","8.8","","","6.3","27.6","35.3","","29.4","35.1","14.3","22.2","20.0","41.9","70.7","68.6","43.9","","34.2"
"227","Ty Johnson","BUF","RB","17","2025","28.8","32.3","21.9","32.1","23.1","44.1","","40.0","30.0","43.5","31.3","37.8","40.7","27.8","27.3","43.5","42.9","26.7","33.7"
"228","Dyami Brown","JAX","WR","14","2025","75.8","65.9","32.6","","64.7","60.0","28.1","","53.8","40.6","25.0","2.9","","6.1","0.0","2.3","","2.8","33.6"
"229","Darnell Washington","PIT","TE","16","2025","20.6","15.4","12.5","60.0","","61.3","37.1","23.1","28.2","17.6","54.5","35.3","68.0","28.6","50.0","37.8","9.5","","33.5"
"230","Daniel Bellinger","NYG","TE","16","2025","17.8","17.8","18.4","20.0","30.4","39.4","40.5","29.0","","55.8","32.3","20.5","6.7","","20.5","21.1","82.9","75.0","33.4"
"231","Woody Marks","HST","RB","16","2025","8.8","20.0","37.2","43.8","28.6","","35.2","33.3","34.0","42.9","31.9","38.7","43.2","45.7","12.5","","50.0","23.5","33.4"
"232","Quentin Skinner","NYJ","WR","1","2025","","","","","","","","","","","","","","","","","","33.3","33.3"
"233","Jared Wayne","HST","WR","1","2025","","","","","","","","33.3","","","","","","","","","","","33.3"
"234","Anthony Firkser","DET","TE","7","2025","","","","","","","","","","","","4.4","25.8","54.3","26.2","33.3","32.4","57.8","33.2"
"235","Roman Wilson","PIT","WR","13","2025","17.6","38.5","25.0","0.0","","25.8","51.4","51.3","38.5","38.2","60.6","29.4","48.0","","","","2.4","","33.2"
"236","Tutu Atwell","LA","WR","10","2025","53.1","47.1","51.4","35.6","72.9","","17.6","","","","","","","","9.8","13.7","17.1","16.7","33.0"
"237","Noah Gray","KC","TE","16","2025","25.5","50.0","41.5","27.5","41.3","47.4","22.5","32.5","21.1","","38.8","18.5","","28.6","22.5","35.5","44.0","40.0","33.0"
"238","Sal Cannella","CLV","TE","2","2025","","","","","","","","","","","","","","","","","46.4","20.0","32.8"
"239","Justin Watson","HST","WR","3","2025","50.0","46.7","","","","","","","","","","","","","","","","2.9","32.7"
"240","Jerome Ford","CLV","RB","13","2025","52.1","47.1","31.6","26.3","36.1","34.5","30.4","23.7","","23.3","27.3","23.8","33.3","19.1","","","","","32.3"
"241","RJ Harvey","DEN","RB","17","2025","25.6","28.1","31.3","25.0","18.6","27.3","22.6","24.1","41.0","33.3","34.1","","22.9","48.8","41.7","40.8","45.5","39.4","32.3"
"242","Jalin Hyatt","NYG","WR","8","2025","","","13.2","43.3","50.0","54.5","32.4","","0.0","","71.0","","","","6.8","","","","32.2"
"243","Kenneth Walker","SEA","RB","17","2025","32.0","20.0","38.1","36.7","17.6","27.6","31.4","","50.0","30.8","35.6","48.1","40.0","41.2","23.1","30.0","25.8","30.0","32.2"
"244","Austin Hooper","NE","TE","16","2025","15.1","43.3","44.7","54.5","30.6","45.2","25.0","29.4","40.0","30.6","","38.5","16.7","","27.6","25.5","32.1","32.1","32.1"
"245","Mason Tipton","NO","WR","13","2025","","","4.4","2.9","3.1","0.0","13.5","4.9","7.7","9.7","","73.1","86.7","54.2","75.6","49.1","","","32.1"
"246","James Conner","ARZ","RB","3","2025","45.9","27.6","22.5","","","","","","","","","","","","","","","","32.1"
"247","Elijah Moore","BUF","WR","9","2025","11.5","41.9","25.0","25.0","","23.5","","52.0","30.0","34.8","","51.1","","","","","","","31.9"
"248","Kareem Hunt","KC","RB","17","2025","25.5","31.6","29.3","30.0","13.0","10.5","10.0","17.5","50.0","","42.9","50.0","45.0","50.0","42.5","16.1","20.0","42.5","31.8"
"249","Jack Bech","LV","WR","16","2025","5.1","8.3","20.6","0.0","39.0","80.0","60.0","","0.0","20.0","14.3","10.7","50.0","76.3","73.3","69.2","","45.2","31.4"
"250","Jordan Whittington","LA","WR","17","2025","28.1","47.1","34.3","62.2","29.2","82.8","58.8","","50.0","13.5","50.0","44.4","10.0","9.7","9.8","7.8","12.2","0.0","30.9"
"251","Noah Fant","CIN","TE","15","2025","46.4","20.8","35.5","","17.8","41.3","73.5","33.3","44.0","","41.5","15.4","29.2","24.3","13.6","","9.8","14.3","30.9"
"252","Jeremy McNichols","WAS","RB","17","2025","13.5","21.2","17.4","40.0","31.3","31.4","32.5","45.7","31.4","19.2","18.8","","43.6","21.9","42.3","32.0","48.1","32.1","30.9"
"253","Hunter Long","JAX","TE","9","2025","3.0","0.0","16.3","15.6","52.9","58.0","56.1","","41.0","","","","","12.1","","","","","30.7"
"254","Tanner Conner","MIA","TE","9","2025","52.8","51.4","57.1","3.7","17.5","5.6","30.6","28.6","20.9","","","","","","","","","","30.2"
"255","Jaylin Noel","HST","WR","17","2025","38.2","30.0","16.3","28.1","34.3","","46.3","45.2","10.6","32.7","29.8","35.5","43.2","45.7","21.9","16.7","21.4","11.8","30.2"
"256","Luke McCaffrey","WAS","WR","9","2025","0.0","23.1","43.5","40.0","34.4","37.1","50.0","51.4","0.0","","","","","","","","","","30.1"
"257","Jaylen Warren","PIT","RB","16","2025","20.6","35.9","45.8","","","35.5","37.1","51.3","23.1","26.5","18.2","23.5","52.0","28.6","36.7","26.7","11.9","14.0","29.2"
"258","Tyrell Shavers","BUF","WR","17","2025","7.7","25.8","12.5","10.7","23.1","61.8","","16.0","30.0","41.3","37.5","26.7","29.6","38.9","33.3","60.9","42.9","0.0","29.1"
"259","Brock Wright","DET","TE","11","2025","11.6","10.3","6.9","14.8","32.1","22.6","26.5","","31.0","22.9","59.0","62.2","","","","","","","29.1"
"260","Kyle Monangai","CHI","RB","17","2025","16.3","32.5","27.6","19.5","","18.2","29.6","29.3","50.0","34.1","22.2","34.2","22.5","20.5","34.4","37.8","21.7","34.3","28.5"
"261","Davis Allen","LA","TE","17","2025","34.4","11.8","17.1","13.3","43.8","20.7","20.6","","20.6","21.6","7.1","38.9","26.7","45.2","39.0","41.2","22.0","45.2","28.5"
"262","Jalen Brooks","DAL, ARZ","WR","6","2025","","","","","0.0","","","","","","","","","34.0","72.1","6.1","26.8","17.5","28.3"
"263","Jeremy Ruckert","NYJ","TE","17","2025","20.0","29.0","21.3","28.6","25.9","20.7","18.2","26.3","","25.0","36.4","17.6","19.5","32.5","46.3","45.5","34.3","29.2","28.3"
"264","Drew Sample","CIN","TE","17","2025","35.7","14.6","35.5","17.2","26.7","17.4","20.4","19.4","18.0","","36.6","28.2","39.6","13.5","31.8","25.0","36.6","57.1","27.7"
"265","Kyle Williams","NE","WR","17","2025","9.4","10.0","17.0","27.3","19.4","22.6","16.7","8.8","47.5","52.8","78.4","5.1","22.2","","6.9","29.4","82.1","25.0","27.6"
"266","Samaje Perine","CIN","RB","15","2025","35.7","18.8","22.6","27.6","46.7","32.6","30.6","33.3","0.0","","","","20.8","21.6","29.5","36.1","24.4","40.5","27.5"
"267","James Proche","TEN","WR","9","2025","","","","","","","","4.7","26.9","","","40.0","14.3","17.2","24.1","16.1","54.3","40.0","27.5"
"268","Ronnie Bell","NO","WR","2","2025","","","","","","","","","","","","","","","","","0.0","47.6","27.4"
"269","Quinshon Judkins","CLV","RB","14","2025","","15.7","31.6","34.2","11.1","25.9","26.1","13.2","","27.9","30.3","23.8","26.7","25.5","54.8","35.1","","","27.3"
"270","Konata Mumpfield","LA","WR","17","2025","9.4","5.9","0.0","4.4","10.4","24.1","23.5","","14.7","32.4","3.6","33.3","40.0","25.8","43.9","49.0","68.3","42.9","26.4"
"271","Gage Larvadain","CLV","WR","13","2025","","","","","2.8","20.7","17.4","52.6","","23.3","12.1","14.3","40.0","34.0","64.3","13.5","10.7","13.3","26.0"
"272","Isaiah Davis","NYJ","RB","16","2025","16.0","22.6","2.1","28.6","42.6","27.6","45.5","34.2","","31.3","33.3","20.6","4.9","17.5","26.8","38.6","14.3","","25.7"
"273","Andre Baccellia","ARZ","WR","5","2025","","","","","","","","","","","21.1","18.6","0.0","72.0","14.0","","","","25.6"
"274","Josh Whyle","GB","TE","8","2025","","","","","","","","","","4.8","27.6","20.8","46.9","38.5","2.2","","50.0","35.3","25.4"
"275","Derrick Henry","BLT","RB","17","2025","18.2","33.3","18.4","17.5","28.6","22.5","","28.0","37.0","42.4","22.6","24.1","23.7","23.8","11.1","18.2","20.8","38.1","25.2"
"276","Trayveon Williams","LAC, CLV","RB","6","2025","","","","","","","","","","0.0","28.1","","","","33.3","29.7","32.1","30.0","24.9"
"277","Adam Trautman","DEN","TE","17","2025","25.6","21.9","18.8","18.2","20.9","12.1","15.1","17.2","20.5","23.3","24.4","","27.1","44.2","47.2","24.5","34.1","21.2","24.7"
"278","David Montgomery","DET","RB","17","2025","32.6","13.8","24.1","25.9","21.4","16.1","26.5","","19.0","45.7","20.5","31.1","35.5","25.7","16.7","12.3","14.7","37.8","24.6"
"279","Jordan Mason","MIN","RB","16","2025","25.0","40.0","44.8","33.3","48.8","","47.8","16.7","16.1","17.0","6.3","8.0","20.6","10.3","7.7","6.9","","17.6","24.5"
"280","Lucas Krull","DEN","TE","3","2025","20.9","6.3","46.9","","","","","","","","","","","","","","","","24.3"
"281","Dylan Sampson","CLV","RB","15","2025","29.2","17.6","5.3","15.8","16.7","15.5","8.7","44.7","","34.9","9.1","28.6","16.7","48.9","","","25.0","36.7","24.0"
"282","John Bates","WAS","TE","15","2025","16.2","7.7","","","21.9","28.6","25.0","17.1","22.9","34.6","28.1","","29.1","28.1","50.0","16.0","18.5","25.0","23.8"
"283","Tim Patrick","JAX","WR","16","2025","0.0","11.4","25.6","12.5","5.9","14.0","8.8","","","62.5","66.7","48.6","3.1","63.6","30.6","18.6","11.6","22.2","23.2"
"284","Malik Heath","GB","WR","11","2025","17.4","20.6","16.1","13.0","","43.8","33.3","18.9","31.6","26.2","","12.5","18.8","","","","","","23.1"
"285","Austin Trammell","JAX","WR","6","2025","","","","","","","","","35.9","21.9","12.5","11.4","53.1","0.0","","","","","23.1"
"286","Xavier Restrepo","TEN","WR","2","2025","","","","","","","","","","","","28.0","16.7","","","","","","22.8"
"287","Dante Pettis","NO","WR","8","2025","","","","","","","","","","0.0","","11.5","2.2","8.3","2.4","14.5","74.2","76.2","22.7"
"288","Will Dissly","LAC","TE","9","2025","51.2","28.1","","","","20.5","1.6","","","","","","","12.2","24.2","24.2","9.5","37.7","22.4"
"289","LeQuint Allen","JAX","RB","17","2025","18.2","15.9","41.9","28.1","14.7","24.0","24.6","","30.8","21.9","8.3","5.7","31.3","24.2","22.2","23.3","20.9","11.1","22.1"
"290","Xavier Smith","LA","WR","16","2025","3.1","5.9","0.0","2.2","0.0","24.1","35.3","","17.6","48.6","10.7","","50.0","38.7","4.9","29.4","53.7","33.3","22.0"
"291","David Moore","CAR","WR","4","2025","15.0","10.2","88.9","0.0","","","","","","","","","","","","","","","22.0"
"292","Bam Knight","ARZ","RB","12","2025","","0.0","","0.0","10.8","25.5","28.3","","45.9","27.8","28.1","23.7","28.9","32.0","0.0","","","","21.6"
"293","Cade Stover","HST","TE","9","2025","35.3","","","","","","","","","","14.9","25.8","13.5","8.6","21.9","30.6","14.3","29.4","21.3"
"294","John FitzPatrick","GB","TE","15","2025","17.4","11.8","16.1","4.3","","15.6","21.2","24.3","13.2","2.4","41.4","50.0","12.5","34.6","56.5","6.5","","","21.2"
"295","Dylan Drummond","ATL","WR","9","2025","","","","","","","","9.4","2.5","","","33.3","42.9","64.5","33.3","0.0","0.0","2.7","21.1"
"296","Emanuel Wilson","GB","RB","17","2025","0.0","8.8","12.9","26.1","","18.8","24.2","29.7","28.9","26.2","62.1","12.5","9.4","15.4","8.7","25.8","21.9","17.6","21.0"
"297","Julian Hill","MIA","TE","14","2025","27.8","16.2","17.1","37.0","27.5","25.0","30.6","","","","13.0","","13.8","4.5","21.2","6.5","24.0","20.0","20.9"
"298","Mitchell Evans","CAR","TE","17","2025","5.0","5.1","18.5","44.7","23.5","33.3","33.3","9.4","21.7","18.5","24.0","8.8","20.8","","19.4","16.7","32.3","31.4","20.9"
"299","Josh Oliver","MIN","TE","15","2025","16.7","10.0","10.3","11.1","19.5","","17.4","2.8","","","9.4","32.0","20.6","20.7","30.8","27.6","76.0","32.4","20.9"
"300","Braxton Berrios","HST","WR","4","2025","","","","","","","48.1","33.3","0.0","0.0","","","","","","","","","20.8"
"301","Darius Cooper","PHI","WR","13","2025","3.0","8.0","8.1","","","","","33.3","","13.8","3.2","11.6","29.4","20.9","27.3","5.4","17.2","73.3","20.7"
"302","Grant Calcaterra","PHI","TE","15","2025","30.3","80.0","2.7","25.8","11.1","","","29.6","","13.8","9.7","18.6","2.9","9.3","27.3","10.8","24.1","35.6","20.5"
"303","Emari Demercado","ARZ","RB","13","2025","0.0","0.0","5.0","31.4","24.3","2.1","","","18.9","38.9","15.8","","","","11.6","30.3","56.1","22.5","20.5"
"304","Scott Miller","PIT","WR","13","2025","11.8","15.4","8.3","20.0","","48.4","8.6","","","","0.0","2.9","","0.0","13.3","26.7","69.0","24.0","20.4"
"305","Jahdae Walker","CHI","WR","7","2025","","","","0.0","","","","2.4","4.5","","","","","2.6","","24.3","67.4","37.1","20.1"
"306","Tyler Badie","DEN","RB","16","2025","25.6","28.1","3.1","15.9","32.6","","18.9","10.3","30.8","33.3","12.2","","33.3","9.3","8.3","26.5","13.6","12.1","20.0"
"307","Tanner Hudson","CIN","TE","13","2025","","","","0.0","2.2","32.6","","25.0","20.0","","41.5","28.2","8.3","10.8","36.4","25.0","17.1","7.1","19.9"
"308","Charlie Woerner","ATL","TE","17","2025","14.9","41.7","4.4","39.3","","34.3","14.3","12.5","5.0","19.4","9.7","22.2","14.3","6.5","33.3","41.7","35.0","2.7","19.5"
"309","Luke Schoonmaker","DAL","TE","17","2025","11.4","19.3","23.4","19.5","33.3","23.5","18.2","33.3","10.4","","17.6","17.5","15.4","13.0","10.0","11.1","35.6","19.2","19.4"
"310","Tip Reiman","ARZ","TE","4","2025","32.4","","32.5","3.9","13.5","","","","","","","","","","","","","","19.4"
"311","Tyler Conklin","LAC","TE","10","2025","24.4","31.3","26.4","22.7","25.0","0.0","","0.0","","17.5","","","3.6","","","","","30.2","19.3"
"312","Luke Farrell","SF","TE","17","2025","30.8","41.9","16.7","37.5","24.0","19.1","25.0","2.8","14.3","17.9","7.4","6.1","6.3","","13.5","33.3","7.9","9.4","19.3"
"313","Tylan Wallace","BLT","WR","14","2025","9.1","45.5","63.2","35.0","4.8","7.5","","8.0","0.0","0.0","32.3","27.6","","2.4","5.6","","","0.0","19.3"
"314","Brycen Tremayne","CAR","WR","16","2025","25.0","22.0","18.5","84.2","20.6","14.8","11.1","6.3","8.7","","26.0","2.9","8.3","","6.5","8.3","9.7","11.4","19.2"
"315","Jacory Croskey-Merritt","WAS","RB","17","2025","13.5","15.4","21.7","20.0","28.1","40.0","35.0","31.4","25.7","15.4","12.5","","5.5","3.1","11.5","12.0","22.2","14.3","19.1"
"316","Samori Toure","NO","WR","1","2025","","","","","","","","","","","","","","","","","","19.0","19.0"
"317","Cedrick Wilson","MIA","WR","10","2025","","","","","","","","25.0","7.0","9.5","26.1","","6.9","9.1","9.1","25.8","36.0","40.0","18.9"
