"Team Details","","","","","","","Passing","","","","","","Rushing","","","","Receiving","","","","","FPTS",""
"Rank","Name","POS","G","Season","Location","Team Name","DB","ATT","CMP","YDS","TD","RATE","ATT","YDS","YPC","TD","TGT","REC","YDS","YPT","TD","FP/G","FP"
"1","Dallas Cowboys","WR","12","2025","Dallas","Cowboys","0","0","0","0","0","","15","85","5.67","0","207","145","2016","9.74","21","40.2","482.1"
"2","Pittsburgh Steelers","WR","12","2025","Pittsburgh","Steelers","0","0","0","0","0","","2","16","8.00","0","258","169","2061","7.99","12","37.6","450.7"
"3","Detroit Lions","WR","12","2025","Detroit","Lions","1","1","1","33","1","158.3","8","55","6.88","0","222","134","1848","8.32","19","36.9","442.6"
"4","New York Giants","WR","13","2025","New York","Giants","0","0","0","0","0","","6","66","11.00","1","251","163","2152","8.57","14","36.8","478.8"
"5","Washington Commanders","WR","12","2025","Washington","Commanders","0","0","0","0","0","","14","108","7.71","0","206","143","2006","9.74","14","36.5","437.4"
"6","Las Vegas Raiders","WR","12","2025","Las Vegas","Raiders","1","0","0","0","0","","8","31","3.88","0","220","156","1872","8.51","15","36.3","435.3"
"7","Tennessee Titans","WR","12","2025","Tennessee","Titans","0","0","0","0","0","","6","63","10.50","1","206","150","2020","9.81","12","36.3","435.3"
"8","Indianapolis Colts","WR","12","2025","Indianapolis","Colts","0","0","0","0","0","","7","40","5.71","1","250","161","1970","7.88","10","35.9","431.0"
"9","Chicago Bears","WR","12","2025","Chicago","Bears","0","0","0","0","0","","13","63","4.85","1","202","130","1814","8.98","16","35.5","425.7"
"10","Baltimore Ravens","WR","12","2025","Baltimore","Ravens","0","0","0","0","0","","13","100","7.69","0","246","152","1854","7.54","13","35.2","422.4"
"11","Tampa Bay Buccaneers","WR","12","2025","Tampa Bay","Buccaneers","0","0","0","0","0","","2","-3","-1.50","0","245","155","1923","7.85","11","34.3","411.0"
"12","San Francisco 49ers","WR","13","2025","San Francisco","49ers","0","0","0","0","0","","5","29","5.80","0","239","165","1984","8.30","12","33.6","436.3"
"13","Jacksonville Jaguars","WR","12","2025","Jacksonville","Jaguars","0","0","0","0","0","","4","5","1.25","0","238","144","1655","6.95","12","32.0","384.0"
"14","Atlanta Falcons","WR","12","2025","Atlanta","Falcons","0","0","0","0","0","","8","58","7.25","0","204","131","1649","8.08","13","31.7","380.7"
"15","Los Angeles Rams","WR","12","2025","Los Angeles","Rams","0","0","0","0","0","","13","57","4.38","0","232","145","1758","7.58","9","31.5","377.5"
"16","New England Patriots","WR","13","2025","New England","Patriots","2","1","0","0","0","39.6","12","104","8.67","0","204","131","1631","8.00","16","30.8","400.5"
"17","Philadelphia Eagles","WR","12","2025","Philadelphia","Eagles","0","0","0","0","0","","14","68","4.86","0","245","139","1852","7.56","6","30.7","368.0"
"18","Kansas City Chiefs","WR","12","2025","Kansas City","Chiefs","0","0","0","0","0","","7","41","5.86","0","205","141","1617","7.89","8","29.7","356.8"
"19","Arizona Cardinals","WR","12","2025","Arizona","Cardinals","0","0","0","0","0","","7","34","4.86","0","212","138","1696","8.00","7","29.4","353.0"
"20","Green Bay Packers","WR","12","2025","Green Bay","Packers","0","0","0","0","0","","6","18","3.00","0","200","132","1567","7.84","10","29.3","351.5"
"21","New Orleans Saints","WR","12","2025","New Orleans","Saints","0","0","0","0","0","","7","9","1.29","0","176","119","1495","8.49","13","28.9","346.4"
"22","Buffalo Bills","WR","12","2025","Buffalo","Bills","2","1","0","0","0","","19","70","3.68","1","190","120","1512","7.96","10","28.6","343.2"
"23","New York Jets","WR","12","2025","New York","Jets","0","0","0","0","0","","15","74","4.93","1","196","123","1606","8.19","8","28.6","343.0"
"24","Miami Dolphins","WR","12","2025","Miami","Dolphins","0","0","0","0","0","","7","37","5.29","0","179","124","1396","7.80","12","28.2","338.3"
"25","Seattle Seahawks","WR","12","2025","Seattle","Seahawks","0","0","0","0","0","","9","31","3.44","1","225","130","1380","6.13","9","27.8","333.1"
"26","Carolina Panthers","WR","13","2025","Carolina","Panthers","0","0","0","0","0","","7","18","2.57","1","205","128","1680","8.20","9","27.4","356.8"
"27","Cincinnati Bengals","WR","12","2025","Cincinnati","Bengals","1","1","1","2","1","118.8","9","101","11.22","2","186","116","1487","7.99","6","27.2","325.9"
"28","Denver Broncos","WR","12","2025","Denver","Broncos","0","0","0","0","0","","8","19","2.38","0","241","144","1566","6.50","4","27.1","325.5"
"29","Houston Texans","WR","12","2025","Houston","Texans","1","1","0","0","0","","7","-6","-0.86","0","202","116","1509","7.47","7","25.8","309.3"
"30","Cleveland Browns","WR","12","2025","Cleveland","Browns","0","0","0","0","0","","14","44","3.14","0","165","104","1364","8.27","11","25.7","308.8"
"31","Minnesota Vikings","WR","12","2025","Minnesota","Vikings","0","0","0","0","0","","9","46","5.11","0","158","104","1456","9.22","8","25.1","301.2"
"32","Los Angeles Chargers","WR","12","2025","Los Angeles","Chargers","1","1","1","8","0","100.0","3","8","2.67","0","197","119","1395","7.08","6","24.7","296.6"

"Rank","Rank, Most to Least"
"Name","Team"
"POS","Player Position"
"G","Games Played"
"DB","Dropbacks"
"ATT","Passing Attempts"
"CMP","Passing Completions"
"YDS","Passing Yards"
"TD","Passing Touchdowns"
"RATE","QB Passer Rating"
"ATT","Rushing Attempts"
"YDS","Rushing Yards"
"YPC","Rushing Yards per Carry"
"TD","Rushing Touchdowns"
"TGT","Targets"
"REC","Receptions"
"YDS","Receiving Yards"
"YPT","Yards per Target"
"TD","Receiving Touchdowns"
"FP/G","Fantasy Points per Game"
"FP","Fantasy Points"
