"Team Details","","","","","","","Passing","","","","","","Rushing","","","","Receiving","","","","","FPTS",""
"Rank","Name","POS","G","Season","Location","Team Name","DB","ATT","CMP","YDS","TD","RATE","ATT","YDS","YPC","TD","TGT","REC","YDS","YPT","TD","FP/G","FP"
"1","Kansas City Chiefs","WR","1","2025","Kansas City","Chiefs","0","0","0","0","0","","1","3","3.00","0","27","19","232","8.59","3","60.5","60.5"
"2","Baltimore Ravens","WR","1","2025","Baltimore","Ravens","0","0","0","0","0","","1","8","8.00","0","29","20","240","8.28","1","50.8","50.8"
"3","Buffalo Bills","WR","1","2025","Buffalo","Bills","0","0","0","0","0","","2","8","4.00","0","14","11","188","13.43","2","42.6","42.6"
"4","New England Patriots","WR","1","2025","New England","Patriots","0","0","0","0","0","","0","0","","0","19","13","219","11.53","1","40.9","40.9"
"5","Atlanta Falcons","WR","1","2025","Atlanta","Falcons","0","0","0","0","0","","1","9","9.00","0","22","12","157","7.14","2","40.6","40.6"
"6","Las Vegas Raiders","WR","1","2025","Las Vegas","Raiders","0","0","0","0","0","","1","4","4.00","0","23","16","173","7.52","1","39.7","39.7"
"7","Houston Texans","WR","1","2025","Houston","Texans","0","0","0","0","0","","2","6","3.00","0","21","16","221","10.52","0","38.7","38.7"
"8","New York Jets","WR","1","2025","New York","Jets","0","0","0","0","0","","0","0","","0","14","9","175","12.50","2","38.5","38.5"
"9","New York Giants","WR","1","2025","New York","Giants","0","0","0","0","0","","1","19","19.00","1","20","13","176","8.80","0","38.5","38.5"
"10","Los Angeles Chargers","WR","1","2025","Los Angeles","Chargers","0","0","0","0","0","","1","0","","0","25","17","195","7.80","0","36.5","36.5"
"11","Minnesota Vikings","WR","1","2025","Minnesota","Vikings","0","0","0","0","0","","3","8","2.67","0","21","14","144","6.86","1","34.2","34.2"
"12","Miami Dolphins","WR","1","2025","Miami","Dolphins","0","0","0","0","0","","1","15","15.00","0","16","11","149","9.31","1","33.4","33.4"
"13","Detroit Lions","WR","1","2025","Detroit","Lions","0","0","0","0","0","","0","0","","0","14","10","160","11.43","1","32.0","32.0"
"14","Tennessee Titans","WR","1","2025","Tennessee","Titans","0","0","0","0","0","","0","0","","0","20","14","120","6.00","1","31.0","31.0"
"15","Cincinnati Bengals","WR","1","2025","Cincinnati","Bengals","0","0","0","0","0","","0","0","","0","18","12","129","7.17","1","30.9","30.9"
"16","Pittsburgh Steelers","WR","1","2025","Pittsburgh","Steelers","0","0","0","0","0","","0","0","","0","13","11","144","11.08","1","30.4","30.4"
"17","Philadelphia Eagles","WR","1","2025","Philadelphia","Eagles","0","0","0","0","0","","2","9","4.50","0","21","13","158","7.52","0","29.7","29.7"
"18","Arizona Cardinals","WR","1","2025","Arizona","Cardinals","0","0","0","0","0","","0","0","","0","27","17","126","4.67","0","29.6","29.6"
"19","Tampa Bay Buccaneers","WR","1","2025","Tampa Bay","Buccaneers","0","0","0","0","0","","0","0","","0","25","14","139","5.56","0","27.9","27.9"
"20","Carolina Panthers","WR","1","2025","Carolina","Panthers","0","0","0","0","0","","3","15","5.00","1","19","10","96","5.05","0","27.1","27.1"
"21","Green Bay Packers","WR","1","2025","Green Bay","Packers","0","0","0","0","0","","1","3","3.00","0","14","11","97","6.93","1","27.0","27.0"
"22","San Francisco 49ers","WR","1","2025","San Francisco","49ers","0","0","0","0","0","","0","0","","0","16","11","139","8.69","0","23.9","23.9"
"23","Washington Commanders","WR","1","2025","Washington","Commanders","0","0","0","0","0","","0","0","","0","20","11","126","6.30","0","23.6","23.6"
"24","Indianapolis Colts","WR","1","2025","Indianapolis","Colts","0","0","0","0","0","","1","9","9.00","0","19","12","106","5.58","0","23.5","23.5"
"25","Los Angeles Rams","WR","1","2025","Los Angeles","Rams","0","0","0","0","0","","1","5","5.00","0","14","10","121","8.64","0","22.6","22.6"
"26","New Orleans Saints","WR","1","2025","New Orleans","Saints","0","0","0","0","0","","0","0","","0","12","8","78","6.50","1","21.8","21.8"
"27","Chicago Bears","WR","1","2025","Chicago","Bears","0","0","0","0","0","","1","4","4.00","0","9","5","72","8.00","1","20.6","20.6"
"28","Jacksonville Jaguars","WR","1","2025","Jacksonville","Jaguars","0","0","0","0","0","","0","0","","0","19","10","89","4.68","0","18.9","18.9"
"29","Seattle Seahawks","WR","1","2025","Seattle","Seahawks","0","0","0","0","0","","0","0","","0","12","6","124","10.33","0","18.4","18.4"
"30","Dallas Cowboys","WR","1","2025","Dallas","Cowboys","0","0","0","0","0","","0","0","","0","7","7","83","11.86","0","15.3","15.3"
"31","Denver Broncos","WR","1","2025","Denver","Broncos","0","0","0","0","0","","1","9","9.00","0","18","7","48","2.67","0","12.7","12.7"
"32","Cleveland Browns","WR","1","2025","Cleveland","Browns","0","0","0","0","0","","0","0","","0","9","5","59","6.56","0","10.9","10.9"

"Rank","Rank, Most to Least"
"Name","Team"
"POS","Player Position"
"G","Games Played"
"DB","Dropbacks"
"ATT","Passing Attempts"
"CMP","Passing Completions"
"YDS","Passing Yards"
"TD","Passing Touchdowns"
"RATE","QB Passer Rating"
"ATT","Rushing Attempts"
"YDS","Rushing Yards"
"YPC","Rushing Yards per Carry"
"TD","Rushing Touchdowns"
"TGT","Targets"
"REC","Receptions"
"YDS","Receiving Yards"
"YPT","Yards per Target"
"TD","Receiving Touchdowns"
"FP/G","Fantasy Points per Game"
"FP","Fantasy Points"
