"Team Details","","","","","","","Passing","","","","","","Rushing","","","","Receiving","","","","","FPTS",""
"Rank","Name","POS","G","Season","Location","Team Name","DB","ATT","CMP","YDS","TD","RATE","ATT","YDS","YPC","TD","TGT","REC","YDS","YPT","TD","FP/G","FP"
"1","Dallas Cowboys","QB","16","2025","Dallas","Cowboys","592","523","359","4291","33","109.7","83","366","4.41","8","0","0","0","0.00","0","24.0","384.2"
"2","Tampa Bay Buccaneers","QB","16","2025","Tampa Bay","Buccaneers","610","533","355","4066","28","97.5","72","351","4.88","6","1","1","-6","-6.00","0","20.6","330.1"
"3","Washington Commanders","QB","16","2025","Washington","Commanders","572","500","329","4130","32","106.8","66","328","4.97","1","0","0","0","0.00","0","20.4","327.0"
"4","Cincinnati Bengals","QB","16","2025","Cincinnati","Bengals","574","508","334","4055","30","99.2","67","297","4.43","2","2","2","22","11.00","1","20.3","324.1"
"5","Chicago Bears","QB","16","2025","Chicago","Bears","550","491","328","3736","31","91.8","64","396","6.19","5","0","0","0","0.00","0","20.1","321.0"
"6","Pittsburgh Steelers","QB","16","2025","Pittsburgh","Steelers","667","595","385","4199","27","90.7","61","251","4.11","5","0","0","0","0.00","0","19.8","317.1"
"7","New York Giants","QB","16","2025","New York","Giants","597","525","343","3746","25","95.8","83","375","4.52","5","1","1","0","0.00","0","19.7","315.3"
"8","New York Jets","QB","16","2025","New York","Jets","547","485","313","3552","31","107.7","69","322","4.67","2","0","0","0","0.00","0","19.4","310.3"
"9","Tennessee Titans","QB","16","2025","Tennessee","Titans","560","482","330","3950","27","106.8","77","321","4.17","3","0","0","0","0.00","0","19.3","309.1"
"10","Detroit Lions","QB","16","2025","Detroit","Lions","598","520","321","3782","28","92.2","76","257","3.38","3","1","1","33","33.00","1","19.1","306.3"
"11","Miami Dolphins","QB","16","2025","Miami","Dolphins","564","493","354","3706","28","104.6","64","318","4.97","4","0","0","0","0.00","0","19.1","306.0"
"12","Baltimore Ravens","QB","16","2025","Baltimore","Ravens","643","578","368","4109","22","89.5","79","288","3.65","5","1","1","-9","-9.00","0","18.6","298.3"
"13","San Francisco 49ers","QB","16","2025","San Francisco","49ers","604","558","378","3912","29","100.6","57","215","3.77","1","0","0","0","0.00","0","18.2","291.0"
"14","Las Vegas Raiders","QB","16","2025","Las Vegas","Raiders","551","492","341","3498","23","98.3","85","262","3.08","6","2","2","11","5.50","0","17.8","284.2"
"15","Jacksonville Jaguars","QB","16","2025","Jacksonville","Jaguars","667","602","376","3809","25","79.8","59","272","4.61","4","0","0","0","0.00","0","17.7","283.6"
"16","Indianapolis Colts","QB","16","2025","Indianapolis","Colts","662","595","380","4257","23","88.2","58","191","3.29","2","0","0","0","0.00","0","17.7","283.4"
"17","Arizona Cardinals","QB","16","2025","Arizona","Cardinals","584","532","350","3869","27","96.3","69","171","2.48","2","0","0","0","0.00","0","17.3","276.9"
"18","Atlanta Falcons","QB","16","2025","Atlanta","Falcons","582","492","308","3514","26","88.9","63","311","4.94","2","0","0","0","0.00","0","17.2","274.7"
"19","Kansas City Chiefs","QB","16","2025","Kansas City","Chiefs","549","482","329","3382","18","92.9","82","312","3.80","6","1","0","0","0.00","0","16.5","264.5"
"20","Los Angeles Rams","QB","16","2025","Los Angeles","Rams","621","556","354","3717","24","86.1","51","235","4.61","1","0","0","0","0.00","0","16.3","260.2"
"21","Green Bay Packers","QB","16","2025","Green Bay","Packers","579","517","339","3277","24","93.0","50","239","4.78","2","0","0","0","0.00","0","16.1","257.0"
"22","New England Patriots","QB","16","2025","New England","Patriots","558","500","333","3372","24","94.2","56","267","4.77","1","1","0","0","0.00","0","15.8","253.6"
"23","Seattle Seahawks","QB","16","2025","Seattle","Seahawks","658","573","356","3492","20","78.5","56","271","4.84","3","0","0","0","0.00","0","15.7","251.8"
"24","Philadelphia Eagles","QB","16","2025","Philadelphia","Eagles","603","521","295","3345","13","75.5","73","355","4.86","6","0","0","0","0.00","0","15.3","245.3"
"25","New Orleans Saints","QB","16","2025","New Orleans","Saints","533","459","294","3156","24","93.4","70","286","4.09","1","0","0","0","0.00","0","15.2","243.8"
"26","Denver Broncos","QB","16","2025","Denver","Broncos","645","549","323","3470","18","81.5","62","242","3.90","3","0","0","0","0.00","0","15.2","243.0"
"27","Carolina Panthers","QB","16","2025","Carolina","Panthers","536","484","320","3454","19","87.9","62","215","3.47","3","0","0","0","0.00","0","14.9","237.7"
