"Player Details","","","","","","Target Share","","","","","","","","","","","","","","","","","",""
"Rank","Name","Team","POS","G","Season","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","TM TGT %"
"155","Jonnu Smith","PIT","TE","17","2025","20.0","11.4","13.0","9.1","","13.3","17.6","8.3","11.4","6.5","6.5","9.7","8.3","2.9","7.4","2.4","12.8","4.3","9.5"
"156","Josh Jacobs","GB","RB","15","2025","4.5","0.0","36.0","9.3","","19.2","3.4","8.1","13.5","16.7","0.0","","3.3","8.0","7.5","8.3","4.0","","9.4"
"157","Tyler Lockett","LV, TEN","WR","17","2025","3.6","6.1","10.5","11.5","7.7","7.9","5.9","","2.6","22.2","7.1","11.4","4.3","12.5","12.0","8.7","10.0","19.2","9.3"
"158","Van Jefferson","TEN","WR","16","2025","0.0","6.1","2.6","3.8","0.0","15.8","11.8","21.1","19.0","","16.2","2.4","10.5","14.3","13.8","7.1","7.5","","9.3"
"159","Marvin Mims","DEN","WR","15","2025","10.0","6.7","16.0","14.3","12.8","10.0","14.0","3.4","","","0.0","","4.4","2.6","17.6","6.4","10.5","13.0","9.3"
"160","Rhamondre Stevenson","NE","RB","14","2025","6.5","21.7","8.1","5.6","6.7","3.8","8.3","8.3","","","","5.7","9.7","","13.0","6.8","20.0","9.1","9.1"
"161","Andrei Iosivas","CIN","WR","17","2025","0.0","11.1","0.0","4.0","17.5","8.9","8.5","8.8","14.9","","10.0","18.4","4.3","8.3","2.6","3.0","16.7","7.7","9.1"
"162","Rico Dowdle","CAR","RB","17","2025","8.6","1.8","4.2","2.8","13.3","20.0","3.1","0.0","15.0","12.0","13.3","13.8","10.0","","8.3","12.5","16.7","5.7","8.9"
"163","Mike Gesicki","CIN","TE","13","2025","13.0","8.9","11.1","4.0","12.5","0.0","","","","","","15.8","8.7","16.7","5.1","12.1","5.6","5.1","8.9"
"164","Sal Cannella","CLV","TE","2","2025","","","","","","","","","","","","","","","","","13.0","4.5","8.9"
"165","Cedric Tillman","CLV","WR","13","2025","17.8","12.5","8.3","2.9","","","","","","12.5","15.4","15.0","3.8","7.1","0.0","3.3","4.3","9.1","8.8"
"166","DeMario Douglas","NE","WR","17","2025","10.9","4.3","13.5","0.0","10.0","15.4","12.5","4.2","20.7","6.5","8.8","2.9","9.7","","0.0","4.5","8.0","13.6","8.8"
"167","Ja'Tavion Sanders","CAR","TE","13","2025","8.6","16.4","8.3","","","","6.3","12.5","5.0","20.0","8.9","3.4","0.0","","8.3","6.3","0.0","","8.7"
"168","Noah Brown","WAS","WR","4","2025","10.0","9.5","","","","","","","","","","","","8.3","5.3","","","","8.7"
"169","Pat Bryant","DEN","WR","15","2025","0.0","6.7","0.0","2.4","0.0","6.7","4.0","13.8","8.1","7.1","15.8","","15.6","13.2","","17.0","","21.7","8.7"
"170","Breece Hall","NYJ","RB","16","2025","9.1","9.1","16.7","22.2","8.7","0.0","5.9","9.1","","9.1","7.4","14.3","6.1","2.9","6.1","5.7","5.9","","8.7"
"171","Samori Toure","NO","WR","1","2025","","","","","","","","","","","","","","","","","","8.6","8.6"
"172","Darnell Washington","PIT","TE","16","2025","0.0","2.9","0.0","13.6","","16.7","14.7","0.0","17.1","3.2","16.1","6.5","16.7","2.9","14.8","9.8","5.1","","8.5"
"173","Cole Kmet","CHI","TE","16","2025","11.4","6.1","3.6","21.6","","6.9","3.8","","5.4","5.6","15.6","2.9","8.3","8.6","10.7","8.8","7.1","6.1","8.4"
"174","D'Andre Swift","CHI","RB","16","2025","14.3","9.1","10.7","16.2","","10.3","3.8","5.3","","22.2","3.1","2.9","2.8","11.4","3.6","5.9","4.8","6.1","8.4"
"175","Isaiah Hodgins","NYG","WR","7","2025","","","","","","","","","","","20.7","10.8","4.2","","5.4","0.0","6.7","6.1","8.4"
"176","Travis Etienne","JAX","RB","17","2025","9.7","7.1","2.5","3.2","16.0","11.9","4.2","","14.7","17.4","9.1","13.3","3.7","3.2","9.4","13.9","5.4","3.1","8.3"
"177","Phil Mafah","DAL","RB","1","2025","","","","","","","","","","","","","","","","","","8.3","8.3"
"178","Jaylen Warren","PIT","RB","16","2025","6.7","11.4","26.1","","","6.7","14.7","8.3","5.7","6.5","6.5","0.0","12.5","8.8","11.1","4.9","0.0","10.6","8.3"
"179","DeAndre Hopkins","BLT","WR","17","2025","10.5","6.9","7.1","3.0","10.0","11.8","","4.5","4.3","6.9","16.0","13.0","9.4","2.9","8.3","25.0","5.0","0.0","8.3"
"180","Chuba Hubbard","CAR","RB","15","2025","14.3","10.9","12.5","8.3","","","6.3","4.2","5.0","4.0","6.7","13.8","10.0","","4.2","3.1","12.5","5.7","8.3"
"181","Jake Tonges","SF","TE","16","2025","8.6","12.8","7.3","13.2","22.4","17.9","0.0","3.1","0.0","0.0","0.0","0.0","0.0","","0.0","5.9","24.2","","8.2"
"182","Devaughn Vele","NO","WR","13","2025","4.3","2.9","","0.0","6.3","0.0","0.0","9.8","0.0","10.7","","8.9","21.1","25.0","18.2","","","","8.2"
"183","TreVeyon Henderson","NE","RB","17","2025","13.0","8.7","8.1","11.1","10.0","7.7","0.0","0.0","17.2","3.2","14.7","11.4","12.9","","13.0","2.3","0.0","0.0","8.2"
"184","Michael Carter","ARZ","RB","13","2025","","","","0.0","15.6","9.1","5.6","","","0.0","12.3","6.0","12.5","9.1","10.0","6.5","10.8","9.4","8.1"
"185","James Cook","BUF","RB","17","2025","10.9","3.7","10.7","18.2","3.2","0.0","","0.0","3.8","12.5","10.0","8.8","13.0","7.1","10.7","10.5","11.4","0.0","8.1"
"186","Tez Johnson","TB","WR","16","2025","3.1","","3.4","2.5","12.1","13.0","14.0","25.0","","11.6","10.7","11.8","7.1","0.0","2.9","3.8","4.5","4.5","8.1"
"187","Isaiah Williams","NYJ","WR","15","2025","","0.0","0.0","0.0","","0.0","0.0","12.1","","9.1","7.4","0.0","3.0","8.8","21.2","11.4","14.7","31.8","8.0"
"188","Kevin Austin","NO","WR","8","2025","","","2.4","","","","","","","","","0.0","0.0","0.0","15.2","6.0","18.5","25.7","8.0"
"189","Dyami Brown","JAX","WR","14","2025","12.9","16.7","7.5","","16.0","11.9","8.3","","20.6","4.3","4.5","0.0","","0.0","0.0","0.0","","3.1","7.9"
"190","Kyren Williams","LA","RB","17","2025","3.4","6.1","8.8","9.8","21.3","7.7","9.1","","0.0","8.3","7.1","2.9","0.0","6.5","2.6","10.2","7.9","12.5","7.9"
"191","Javonte Williams","DAL","RB","16","2025","8.8","11.5","11.1","7.5","6.9","23.5","6.7","5.7","2.6","","3.0","8.3","7.7","6.4","0.0","9.4","5.4","","7.8"
"192","Isaiah Bond","CLV","WR","16","2025","2.2","4.2","11.1","17.1","15.2","9.6","0.0","11.4","","","3.8","10.0","7.7","4.8","11.4","0.0","4.3","9.1","7.8"
"193","Dylan Sampson","CLV","RB","15","2025","17.8","6.3","0.0","2.9","3.0","3.8","5.6","17.1","","3.1","3.8","15.0","0.0","11.9","","","13.0","13.6","7.7"
"194","Demarcus Robinson","SF","WR","14","2025","","","","5.3","14.3","7.7","3.8","9.4","4.2","10.3","7.7","3.1","3.3","","6.7","5.9","6.1","14.8","7.6"
"195","Rachaad White","TB","RB","17","2025","3.1","5.3","3.4","10.0","12.1","13.0","12.0","8.3","","11.6","7.1","2.9","10.7","3.3","2.9","7.7","4.5","9.1","7.5"
"196","Xavier Restrepo","TEN","WR","2","2025","","","","","","","","","","","","11.9","2.6","","","","","","7.5"
"197","Marquez Valdes-Scantling","SF, PIT","WR","10","2025","0.0","2.6","2.4","","6.1","7.7","","","","","","","","2.9","3.7","7.3","23.1","14.9","7.4"
"198","Tre Harris","LAC","WR","17","2025","2.9","11.1","2.1","0.0","0.0","13.2","3.6","8.0","6.9","6.1","3.8","","19.0","7.7","17.2","17.2","3.1","13.6","7.4"
"199","Brandin Cooks","NO, BUF","WR","15","2025","8.7","5.9","12.2","14.3","3.1","3.8","3.1","7.8","12.0","0.0","","","4.3","0.0","10.7","5.3","14.3","","7.4"
"200","Jaylin Lane","WAS","WR","15","2025","6.7","7.1","9.5","11.1","7.7","7.7","18.8","6.7","22.7","4.5","3.3","","2.0","0.0","5.3","0.0","","","7.3"
"201","Quinshon Judkins","CLV","RB","14","2025","","6.3","2.8","11.4","6.1","1.9","0.0","8.6","","9.4","3.8","0.0","11.5","7.1","11.4","20.0","","","7.3"
"202","Tony Pollard","TEN","RB","17","2025","3.6","3.0","10.5","11.5","7.7","5.3","17.6","5.3","9.5","","8.1","11.9","5.3","0.0","6.9","0.0","5.0","9.1","7.2"
"203","JuJu Smith-Schuster","KC","WR","17","2025","12.8","6.9","10.8","13.5","7.3","10.0","8.6","5.9","2.9","","0.0","4.3","2.9","6.1","3.0","12.5","13.6","6.5","7.2"
"204","Tyquan Thornton","KC","WR","14","2025","10.3","17.2","24.3","2.7","12.2","0.0","5.7","0.0","2.9","","4.4","2.2","0.0","9.1","9.1","","","","7.1"
"205","Greg Dortch","ARZ","WR","12","2025","3.4","4.0","5.7","12.2","6.3","6.8","5.6","","0.0","0.0","10.5","18.0","5.0","","","","","","7.1"
"206","Kenneth Walker","SEA","RB","17","2025","13.0","3.0","4.8","7.7","2.9","3.7","0.0","","8.3","8.3","6.8","15.4","11.5","6.7","2.8","8.8","7.4","15.4","7.1"
"207","Jahan Dotson","PHI","WR","17","2025","13.0","4.5","9.4","0.0","7.9","6.1","0.0","10.0","","3.8","7.1","2.6","8.8","7.5","0.0","10.0","3.7","17.5","7.0"
"208","Tommy Tremble","CAR","TE","17","2025","2.9","5.5","8.3","19.4","6.7","16.0","3.1","4.2","5.0","0.0","4.4","0.0","10.0","","16.7","3.1","4.2","11.4","7.0"
"209","Elijah Arroyo","SEA","TE","13","2025","4.3","9.1","4.8","15.4","2.9","7.4","15.6","","8.3","8.3","4.5","3.8","3.8","3.3","","","","","7.0"
"210","Jerome Ford","CLV","RB","13","2025","2.2","12.5","11.1","5.7","6.1","9.6","11.1","5.7","","3.1","0.0","0.0","11.5","7.1","","","","","6.9"
"211","Jalen Tolbert","DAL","WR","13","2025","5.9","7.7","13.3","15.0","3.4","2.9","6.7","5.7","0.0","","3.0","","0.0","","","","18.9","0.0","6.8"
"212","KaVontae Turpin","DAL","WR","15","2025","5.9","7.7","6.7","10.0","","","3.3","14.3","7.7","","6.1","5.6","5.1","4.3","5.3","12.5","2.7","4.2","6.8"
"213","Dont'e Thornton","LV","WR","15","2025","11.8","9.3","13.8","9.5","5.6","0.0","16.7","","","7.4","0.0","4.5","8.7","","0.0","0.0","13.3","3.8","6.8"
"214","Audric Estime","NO","RB","6","2025","","","","","","","","","","0.0","","","","0.0","9.1","8.0","3.7","14.3","6.7"
"215","Noah Fant","CIN","TE","15","2025","21.7","8.9","18.5","","0.0","8.9","8.5","8.8","6.4","","12.5","2.6","4.3","5.6","0.0","","0.0","2.6","6.7"
"216","Lil'Jordan Humphrey","NYG, DEN","WR","10","2025","","","","","","26.9","3.0","0.0","","","0.0","","2.2","7.9","11.8","4.3","13.2","0.0","6.6"
"217","Jeremy McNichols","WAS","RB","17","2025","0.0","0.0","0.0","7.4","7.7","15.4","9.4","20.0","0.0","4.5","6.7","","4.0","4.2","5.3","13.0","13.0","4.5","6.6"
"218","Woody Marks","HST","RB","16","2025","0.0","4.2","5.3","17.9","3.2","","10.2","10.3","7.5","6.7","2.4","3.3","2.9","9.7","3.4","","7.1","9.4","6.6"
"219","Adam Thielen","MIN, PIT","WR","16","2025","5.0","14.3","8.3","4.3","0.0","","4.8","6.5","0.0","4.8","6.3","5.3","","2.9","3.7","9.8","12.8","12.8","6.5"
"220","Ray-Ray McCloud","NYG, ATL","WR","6","2025","7.1","9.5","11.6","7.7","","","","","3.0","0.0","","","","","","","","","6.5"
"221","Ronnie Bell","NO","WR","2","2025","","","","","","","","","","","","","","","","","0.0","11.4","6.5"
"222","Luke Musgrave","GB","TE","17","2025","4.5","6.5","0.0","2.3","","7.7","0.0","2.7","8.1","8.3","7.7","9.1","3.3","16.0","15.0","12.5","0.0","0.0","6.3"
"223","Ty Johnson","BUF","RB","17","2025","2.2","3.7","7.1","0.0","0.0","7.7","","0.0","7.7","5.0","6.7","8.8","17.4","10.7","10.7","0.0","11.4","6.9","6.3"
"224","Elijah Moore","BUF","WR","9","2025","2.2","3.7","10.7","0.0","","7.7","","17.4","3.8","5.0","","8.8","","","","","","","6.3"
"225","David Sills","ATL","WR","17","2025","0.0","0.0","4.7","0.0","","0.0","0.0","9.7","2.7","3.6","3.3","13.0","12.1","13.3","22.7","2.9","15.0","3.1","6.2"
"226","Bam Knight","ARZ","RB","12","2025","","0.0","","0.0","3.1","4.5","11.1","","6.5","8.9","7.0","10.0","7.5","11.4","0.0","","","","6.2"
"227","Casey Washington","ATL","WR","7","2025","14.3","","","11.5","","6.3","5.3","3.2","","0.0","0.0","","","","","","","","6.2"
"228","Isiah Pacheco","KC","RB","13","2025","7.7","6.9","2.7","8.1","7.3","10.0","5.7","0.0","","","","","5.9","0.0","0.0","29.2","0.0","","6.1"
"229","Jaylin Noel","HST","WR","17","2025","7.4","0.0","2.6","3.6","9.7","","14.3","15.4","0.0","8.9","2.4","6.7","2.9","6.5","0.0","0.0","14.3","3.1","6.0"
"230","Noah Gray","KC","TE","16","2025","2.6","13.8","10.8","2.7","0.0","6.7","2.9","11.8","2.9","","6.7","8.7","","9.1","0.0","0.0","4.5","12.9","6.0"
"231","Devin Neal","NO","RB","9","2025","0.0","","","","","","0.0","5.9","4.0","10.7","","15.6","7.9","5.0","3.0","","","","6.0"
"232","Ty Chandler","MIN","RB","3","2025","0.0","","","","","","","","","","","","","","","","0.0","12.9","6.0"
"233","Luke McCaffrey","WAS","WR","9","2025","0.0","2.4","14.3","11.1","7.7","3.8","6.3","10.0","0.0","","","","","","","","","","5.9"
"234","Brashard Smith","KC","RB","17","2025","0.0","3.4","2.7","10.8","7.3","13.3","14.3","0.0","2.9","","6.7","8.7","0.0","0.0","0.0","4.2","13.6","12.9","5.8"
"235","Zay Jones","ARZ","WR","8","2025","3.4","0.0","8.6","","6.3","15.9","5.6","","0.0","2.2","","","","","","","","","5.8"
"236","Isaiah Davis","NYJ","RB","16","2025","0.0","13.6","0.0","7.4","8.7","5.9","8.8","15.2","","9.1","3.7","0.0","3.0","0.0","3.0","11.4","2.9","","5.7"
"237","Jeremy Ruckert","NYJ","TE","17","2025","9.1","4.5","0.0","3.7","8.7","0.0","2.9","3.0","","9.1","18.5","0.0","6.1","8.8","6.1","8.6","5.9","0.0","5.7"
"238","Jawhar Jordan","HST","RB","4","2025","","","","","","","","","","","","","","","6.9","14.3","0.0","0.0","5.6"
"239","Jalin Hyatt","NYG","WR","8","2025","","","0.0","0.0","7.5","19.2","3.0","","0.0","","13.8","","","","2.7","","","","5.6"
"240","Jack Bech","LV","WR","16","2025","2.9","0.0","3.4","0.0","11.1","0.0","11.1","","0.0","3.7","2.4","0.0","13.0","18.8","12.0","13.0","","7.7","5.6"
"241","Drake Dabney","GB","TE","2","2025","","","","","","","","","","","","","","","","","0.0","18.2","5.6"
"242","Cade Stover","HST","TE","9","2025","14.8","","","","","","","","","","0.0","6.7","5.7","0.0","10.3","8.6","0.0","6.3","5.6"
"243","Allen Lazard","NYJ","WR","10","2025","","0.0","8.3","3.7","4.3","","8.8","6.1","","","","7.1","3.0","5.9","6.1","","","","5.5"
"244","Davis Allen","LA","TE","17","2025","6.9","3.0","2.9","2.4","4.3","7.7","3.0","","12.5","5.6","0.0","11.4","3.6","6.5","10.5","10.2","0.0","2.5","5.5"
"245","Terrance Ferguson","LA","TE","13","2025","","0.0","","","2.1","0.0","9.1","","9.4","11.1","0.0","2.9","7.1","3.2","5.3","8.2","10.5","","5.5"
"246","Chris Moore","WAS","WR","14","2025","3.3","","9.5","7.4","3.8","19.2","15.6","0.0","0.0","0.0","13.3","","0.0","","","0.0","4.3","0.0","5.5"
"247","Elijah Higgins","ARZ","TE","17","2025","6.9","8.0","2.9","0.0","6.3","4.5","2.8","","9.7","6.7","5.3","0.0","5.0","2.3","5.0","22.6","2.7","9.4","5.4"
"248","Austin Trammell","JAX","WR","6","2025","","","","","","","","","2.9","13.0","4.5","3.3","11.1","0.0","","","","","5.4"
"249","Kalif Raymond","DET","WR","15","2025","7.7","3.6","7.1","11.1","0.0","0.0","10.3","","2.7","11.4","0.0","4.8","","","2.4","7.4","3.4","7.1","5.4"
"250","Austin Hooper","NE","TE","16","2025","2.2","13.0","8.1","5.6","0.0","3.8","8.3","8.3","3.4","3.2","","11.4","0.0","","0.0","6.8","8.0","4.5","5.3"
"251","Trayveon Williams","LAC, CLV","RB","6","2025","","","","","","","","","","0.0","3.8","","","","5.7","13.3","0.0","9.1","5.3"
"252","Daniel Bellinger","NYG","TE","16","2025","2.7","0.0","3.1","4.8","10.0","0.0","12.1","4.2","","5.6","3.4","5.4","0.0","","10.8","0.0","10.0","6.1","5.3"
"253","Zach Charbonnet","SEA","RB","16","2025","0.0","0.0","","7.7","5.9","3.7","6.3","","4.2","0.0","4.5","0.0","0.0","10.0","2.8","11.8","7.4","15.4","5.2"
"254","Tanner Conner","MIA","TE","9","2025","12.9","0.0","5.9","0.0","5.6","3.0","9.7","7.4","2.5","","","","","","","","","","5.2"
"255","Tyler Badie","DEN","RB","16","2025","15.0","6.7","0.0","4.8","5.1","","4.0","0.0","8.1","3.6","2.6","","8.9","2.6","2.9","6.4","0.0","8.7","5.1"
"256","Jared Wayne","HST","WR","1","2025","","","","","","","","5.1","","","","","","","","","","","5.1"
"257","Julian Hill","MIA","TE","14","2025","0.0","0.0","2.9","8.0","13.9","9.1","6.5","","","","5.0","","4.3","0.0","7.1","0.0","9.1","4.0","5.1"
"258","Brock Wright","DET","TE","11","2025","0.0","10.7","0.0","0.0","12.5","0.0","10.3","","2.7","0.0","10.8","9.5","","","","","","","5.1"
"259","Bo Melton","GB","WR","9","2025","","","","","","","","","","13.9","0.0","0.0","3.3","8.0","2.5","0.0","12.0","0.0","5.0"
"260","Roman Wilson","PIT","WR","13","2025","0.0","5.7","0.0","0.0","","3.3","5.9","13.9","5.7","9.7","6.5","6.5","4.2","","","","0.0","","5.0"
"261","Hunter Long","JAX","TE","9","2025","3.2","0.0","7.5","9.7","4.0","7.1","4.2","","8.8","","","","","0.0","","","","","4.9"
"262","Kimani Vidal","LAC","RB","13","2025","","","","0.0","3.0","10.5","7.3","8.0","3.4","3.0","7.7","","4.8","11.5","3.4","0.0","","2.3","4.9"
"263","Tanner Hudson","CIN","TE","13","2025","","","","0.0","0.0","11.1","","5.9","4.3","","7.5","2.6","4.3","2.8","12.8","3.0","5.6","0.0","4.8"
"264","Justin Watson","HST","WR","3","2025","7.4","8.3","","","","","","","","","","","","","","","","0.0","4.8"
"265","David Montgomery","DET","RB","17","2025","10.3","3.6","3.6","3.7","4.2","6.9","6.9","","10.8","2.9","2.7","7.1","7.4","2.9","2.4","0.0","6.9","2.4","4.8"
"266","Will Dissly","LAC","TE","9","2025","2.9","3.7","","","","5.3","1.8","","","","","","","3.8","0.0","10.3","6.3","9.1","4.8"
"267","Miles Sanders","DAL","RB","4","2025","2.9","3.8","6.7","5.0","","","","","","","","","","","","","","","4.7"
"268","Curtis Samuel","BUF","WR","6","2025","","","","4.5","6.5","","","0.0","3.8","2.5","10.0","","","","","","","","4.7"
"269","Isaac TeSlaa","DET","WR","17","2025","2.6","3.6","7.1","0.0","4.2","0.0","3.4","","0.0","2.9","2.7","2.4","7.4","8.8","2.4","13.0","13.8","2.4","4.6"
"270","Braxton Berrios","HST","WR","4","2025","","","","","","","6.1","12.8","0.0","0.0","","","","","","","","","4.6"
"271","Zavier Scott","MIN","RB","11","2025","","","4.2","15.2","0.0","","2.4","6.5","0.0","","","","3.3","4.3","","4.3","0.0","3.2","4.6"
"272","Tyler Johnson","NYJ","WR","12","2025","9.1","4.5","8.3","","0.0","0.0","8.8","15.2","","0.0","0.0","","0.0","","","2.9","2.9","","4.6"
"273","Quentin Skinner","NYJ","WR","1","2025","","","","","","","","","","","","","","","","","","4.5","4.5"
"274","Tim Patrick","JAX","WR","16","2025","0.0","2.4","2.5","3.2","4.0","2.4","2.1","","","0.0","18.2","13.3","3.7","19.4","0.0","2.8","2.7","3.1","4.5"
"275","Kyle Monangai","CHI","RB","17","2025","2.9","6.1","3.6","0.0","","3.4","7.7","0.0","10.8","2.8","3.1","0.0","0.0","5.7","7.1","11.8","9.5","3.0","4.5"
"276","Derrick Henry","BLT","RB","17","2025","5.3","0.0","3.6","6.1","5.0","5.9","","4.5","4.3","10.3","8.0","8.7","3.1","5.7","0.0","0.0","0.0","0.0","4.5"
"277","Tyrell Shavers","BUF","WR","17","2025","0.0","7.4","7.1","0.0","3.2","19.2","","0.0","3.8","2.5","16.7","0.0","0.0","3.6","0.0","10.5","5.7","0.0","4.4"
"278","Josh Oliver","MIN","TE","15","2025","5.0","0.0","4.2","0.0","8.6","","2.4","0.0","","","3.1","5.3","0.0","8.7","4.2","13.0","12.5","6.5","4.3"
"279","Mitchell Evans","CAR","TE","17","2025","0.0","1.8","4.2","8.3","3.3","4.0","6.3","0.0","0.0","0.0","4.4","3.4","15.0","","0.0","9.4","8.3","5.7","4.3"
"280","Nick Westbrook-Ikhine","MIA","WR","15","2025","3.2","6.3","0.0","4.0","0.0","3.0","12.9","11.1","10.0","4.8","0.0","","0.0","0.0","3.6","","","0.0","4.2"
"281","Lucas Krull","DEN","TE","3","2025","5.0","0.0","8.0","","","","","","","","","","","","","","","","4.2"
"282","Jamari Thrash","CLV","WR","9","2025","2.2","2.1","8.3","0.0","3.0","3.8","11.1","8.6","","3.1","","","","","","","","","4.2"
"283","Kyle Williams","NE","WR","17","2025","2.2","0.0","2.7","0.0","0.0","7.7","4.2","0.0","3.4","6.5","8.8","2.9","3.2","","0.0","6.8","20.0","0.0","4.2"
"284","Stone Smartt","NYJ","TE","8","2025","","","","","","0.0","","","","0.0","","","0.0","2.9","0.0","14.3","8.8","0.0","4.1"
"285","Xavier Smith","LA","WR","16","2025","3.4","0.0","0.0","0.0","0.0","0.0","9.1","","9.4","2.8","3.6","","10.7","3.2","0.0","4.1","15.8","5.0","4.1"
"286","Jordan Whittington","LA","WR","17","2025","0.0","6.1","8.8","2.4","6.4","15.4","12.1","","0.0","0.0","3.6","8.6","3.6","3.2","0.0","2.0","0.0","0.0","4.0"
"287","J.K. Dobbins","DEN","RB","10","2025","5.0","6.7","8.0","2.4","2.6","3.3","2.0","6.9","2.7","3.6","","","","","","","","","4.0"
"288","Dante Pettis","NO","WR","8","2025","","","","","","","","","","0.0","","2.2","0.0","0.0","0.0","2.0","14.8","14.3","4.0"
"289","Emari Demercado","ARZ","RB","13","2025","0.0","0.0","2.9","4.9","0.0","2.3","","","3.2","8.9","3.5","","","","7.5","3.2","8.1","3.1","4.0"
"290","Kareem Hunt","KC","RB","17","2025","7.7","3.4","2.7","2.7","2.4","3.3","0.0","2.9","2.9","","4.4","6.5","5.9","3.0","6.1","0.0","0.0","9.7","3.9"
"291","Tutu Atwell","LA","WR","10","2025","3.4","3.0","2.9","4.9","8.5","","0.0","","","","","","","","5.3","0.0","2.6","7.5","3.9"
"292","Jahdae Walker","CHI","WR","7","2025","","","","0.0","","","","0.0","0.0","","","","","0.0","","8.8","9.5","9.1","3.9"
"293","Dylan Drummond","ATL","WR","9","2025","","","","","","","","0.0","0.0","","","13.0","9.1","16.7","0.0","0.0","0.0","0.0","3.9"
"294","Nick Chubb","HST","RB","15","2025","3.7","8.3","10.5","7.1","3.2","","6.1","5.1","0.0","2.2","4.9","3.3","0.0","0.0","","2.9","0.0","","3.8"
"295","Jackson Hawes","BUF","TE","17","2025","2.2","3.7","3.6","4.5","0.0","0.0","","13.0","7.7","5.0","0.0","5.9","4.3","3.6","3.6","10.5","0.0","3.4","3.8"
"296","Jimmy Horn","CAR","WR","13","2025","","","","","10.0","8.0","6.3","4.2","5.0","0.0","0.0","3.4","0.0","","4.2","0.0","8.3","2.9","3.8"
"297","Keaton Mitchell","BLT","RB","13","2025","","","","","5.0","0.0","","0.0","4.3","0.0","12.0","4.3","9.4","0.0","8.3","0.0","10.0","0.0","3.8"
"298","Shedrick Jackson","LV","WR","5","2025","","","","","","","0.0","","","","","","","3.1","0.0","","10.0","3.8","3.8"
"299","Mason Tipton","NO","WR","13","2025","","","0.0","0.0","0.0","0.0","3.1","2.0","0.0","0.0","","8.9","10.5","0.0","6.1","10.0","","","3.8"
"300","Ameer Abdullah","IND","RB","13","2025","","","","","0.0","3.3","2.9","3.2","2.0","3.8","","0.0","0.0","5.6","18.5","2.8","3.2","5.7","3.8"
"301","Adam Trautman","DEN","TE","17","2025","2.5","10.0","0.0","7.1","2.6","0.0","0.0","0.0","5.4","3.6","2.6","","8.9","5.3","0.0","6.4","5.3","0.0","3.8"
"302","Mitchell Tinsley","CIN","WR","17","2025","0.0","2.2","3.7","8.0","0.0","0.0","0.0","0.0","4.3","","0.0","15.8","19.6","0.0","5.1","3.0","0.0","0.0","3.8"
"303","Zamir White","LV","RB","5","2025","0.0","7.0","6.9","","","","","","","","","","","","","","0.0","3.8","3.7"
"304","Luke Schoonmaker","DAL","TE","17","2025","2.9","3.8","2.2","5.0","6.9","5.9","0.0","8.6","5.1","","0.0","2.8","2.6","4.3","2.6","0.0","5.4","4.2","3.7"
"305","Konata Mumpfield","LA","WR","17","2025","0.0","0.0","0.0","0.0","0.0","7.7","3.0","","0.0","2.8","0.0","5.7","0.0","3.2","2.6","16.3","13.2","2.5","3.7"
"306","Xavier Weaver","ARZ","WR","9","2025","","","","2.4","","","0.0","","0.0","","5.3","6.0","2.5","","","6.5","8.1","0.0","3.7"
"307","Tip Reiman","ARZ","TE","4","2025","3.4","","8.6","0.0","3.1","","","","","","","","","","","","","","3.6"
"308","Jaylen Wright","MIA","RB","10","2025","","","","","","","0.0","3.7","","0.0","0.0","","0.0","14.3","3.6","6.7","0.0","8.0","3.6"
"309","Taysom Hill","NO","TE","13","2025","","","","","0.0","0.0","6.3","2.0","0.0","3.6","","0.0","2.6","10.0","0.0","12.0","0.0","8.6","3.6"
"310","Devin Singletary","NYG","RB","17","2025","0.0","2.4","0.0","0.0","5.0","0.0","0.0","4.2","6.1","8.3","3.4","0.0","12.5","","2.7","7.7","13.3","0.0","3.6"
"311","KeAndre Lambert-Smith","LAC","WR","10","2025","2.9","0.0","","0.0","0.0","5.3","","","3.4","","","","","","3.4","3.4","3.1","11.4","3.6"
"312","John Bates","WAS","TE","15","2025","0.0","0.0","","","3.8","0.0","3.1","3.3","18.2","9.1","0.0","","4.0","0.0","5.3","4.3","0.0","9.1","3.6"
"313","Samaje Perine","CIN","RB","15","2025","8.7","0.0","0.0","4.0","5.0","6.7","0.0","2.9","0.0","","","","4.3","2.8","2.6","9.1","2.8","7.7","3.6"
"314","Cedrick Wilson","MIA","WR","10","2025","","","","","","","","3.7","2.5","0.0","0.0","","8.7","0.0","0.0","3.3","9.1","8.0","3.5"
"315","Emanuel Wilson","GB","RB","17","2025","0.0","0.0","0.0","7.0","","3.8","3.4","10.8","5.4","2.8","3.8","9.1","0.0","0.0","0.0","0.0","4.0","9.1","3.5"
"316","Chris Brooks","GB","RB","17","2025","4.5","12.9","0.0","2.3","","0.0","3.4","0.0","5.4","0.0","0.0","4.5","6.7","4.0","5.0","0.0","8.0","0.0","3.5"
"317","Mo Alie-Cox","IND","TE","17","2025","3.4","2.9","0.0","0.0","0.0","6.7","5.9","0.0","2.0","3.8","","3.2","0.0","5.6","0.0","5.6","9.7","8.6","3.5"
