game_id,market_closing_total
2020_07_NYG_PHI,44.5
2020_07_DET_ATL,54.0
2020_07_CLE_CIN,50.0
2020_07_GB_HOU,55.5
2020_07_CAR_NO,49.5
2020_07_BUF_NYJ,47.0
2020_07_PIT_TEN,51.0
2020_07_DAL_WAS,44.5
2020_07_TB_LV,51.5
2020_07_KC_DEN,46.0
2020_07_JAX_LAC,48.0
2020_07_SF_NE,44.0
2020_07_SEA_ARI,55.5
2020_07_CHI_LA,44.0
