game_id,market_moneyline_home,market_moneyline_away
2022_18_KC_LV,338,-407
2022_18_TEN_JAX,-260,227
2022_18_TB_ATL,-235,207
2022_18_NE_BUF,-373,314
2022_18_MIN_CHI,227,-260
2022_18_BAL_CIN,-603,474
2022_18_HOU_IND,-142,128
2022_18_NYJ_MIA,-200,178
2022_18_CAR_NO,-179,160
2022_18_CLE_PIT,-142,128
2022_18_LAC_DEN,-254,222
2022_18_NYG_PHI,-1252,858
2022_18_LA_SEA,-224,198
2022_18_ARI_SF,-1061,753
2022_18_DAL_WAS,274,-320
2022_18_DET_GB,-273,237
