game_id,market_moneyline_home,market_moneyline_away
2022_11_TEN_GB,-171,153
2022_11_CHI_ATL,-138,125
2022_11_CAR_BAL,-647,503
2022_11_CLE_BUF,-353,298
2022_11_WAS_HOU,135,-150
2022_11_PHI_IND,235,-270
2022_11_NYJ_NE,-182,163
2022_11_LA_NO,-124,112
2022_11_DET_NYG,-159,143
2022_11_LV_DEN,-145,131
2022_11_DAL_MIN,118,-131
2022_11_CIN_PIT,163,-182
2022_11_KC_LAC,203,-231
2022_11_SF_ARI,350,-422
