game_id,market_closing_spread
2021_07_DEN_CLE,-2.0
2021_07_CIN_BAL,-6.5
2021_07_WAS_GB,-8.5
2021_07_ATL_MIA,1.5
2021_07_NYJ_NE,-7.0
2021_07_CAR_NYG,3.0
2021_07_KC_TEN,4.0
2021_07_DET_LA,-17.0
2021_07_PHI_LV,-1.0
2021_07_HOU_ARI,-20.5
2021_07_CHI_TB,-12.5
2021_07_IND_SF,-3.5
2021_07_NO_SEA,6.0
