game_id,market_closing_spread
2021_02_NYG_WAS,-4.0
2021_02_NO_CAR,3.0
2021_02_CIN_CHI,-2.0
2021_02_HOU_CLE,-13.5
2021_02_LA_IND,4.0
2021_02_DEN_JAX,6.0
2021_02_BUF_MIA,3.5
2021_02_NE_NYJ,5.5
2021_02_SF_PHI,3.0
2021_02_LV_PIT,-5.5
2021_02_MIN_ARI,-4.0
2021_02_ATL_TB,-13.5
2021_02_DAL_LAC,-3.0
2021_02_TEN_SEA,-6.5
2021_02_KC_BAL,3.5
2021_02_DET_GB,-11.5
