game_id,market_moneyline_home,market_moneyline_away
2012_06_PIT_TEN,214,-240
2012_06_OAK_ATL,-450,385
2012_06_DAL_BAL,-167,151
2012_06_CIN_CLE,107,-118
2012_06_STL_MIA,-225,201
2012_06_IND_NYJ,-185,166
2012_06_DET_PHI,-186,167
2012_06_KC_TB,-235,210
2012_06_BUF_ARI,-235,210
2012_06_NE_SEA,169,-188
2012_06_NYG_SF,-313,275
2012_06_MIN_WAS,107,-118
2012_06_GB_HOU,-196,176
2012_06_DEN_SD,-109,-101
