game_id,teams,kickoff,stadium,home_team,away_team
2015_06_ATL_NO,ATL@NO,2015-10-15T20:25,Mercedes-Benz Superdome,NO,ATL
2015_06_CIN_BUF,CIN@BUF,2015-10-18T13:00,Ralph Wilson Stadium,BUF,CIN
2015_06_DEN_CLE,DEN@CLE,2015-10-18T13:00,FirstEnergy Stadium,CLE,DEN
2015_06_CHI_DET,CHI@DET,2015-10-18T13:00,Ford Field,DET,CHI
2015_06_HOU_JAX,HOU@JAX,2015-10-18T13:00,EverBank Field,JAX,HOU
2015_06_KC_MIN,KC@MIN,2015-10-18T13:00,TCF Bank Stadium,MIN,KC
2015_06_WAS_NYJ,WAS@NYJ,2015-10-18T13:00,MetLife Stadium,NYJ,WAS
2015_06_ARI_PIT,ARI@PIT,2015-10-18T13:00,Heinz Field,PIT,ARI
2015_06_MIA_TEN,MIA@TEN,2015-10-18T13:00,Nissan Stadium,TEN,MIA
2015_06_CAR_SEA,CAR@SEA,2015-10-18T16:05,CenturyLink Field,SEA,CAR
2015_06_SD_GB,SD@GB,2015-10-18T16:25,Lambeau Field,GB,SD
2015_06_BAL_SF,BAL@SF,2015-10-18T16:25,Levi's Stadium,SF,BAL
2015_06_NE_IND,NE@IND,2015-10-18T20:30,Lucas Oil Stadium,IND,NE
2015_06_NYG_PHI,NYG@PHI,2015-10-19T20:30,Lincoln Financial Field,PHI,NYG
