game_id,teams,kickoff,stadium,home_team,away_team
2015_11_TEN_JAX,TEN@JAX,2015-11-19T20:25,EverBank Field,JAX,TEN
2015_11_IND_ATL,IND@ATL,2015-11-22T13:00,Georgia Dome,ATL,IND
2015_11_STL_BAL,STL@BAL,2015-11-22T13:00,M&T Bank Stadium,BAL,STL
2015_11_WAS_CAR,WAS@CAR,2015-11-22T13:00,Bank of America Stadium,CAR,WAS
2015_11_DEN_CHI,DEN@CHI,2015-11-22T13:00,Soldier Field,CHI,DEN
2015_11_OAK_DET,OAK@DET,2015-11-22T13:00,Ford Field,DET,OAK
2015_11_NYJ_HOU,NYJ@HOU,2015-11-22T13:00,NRG Stadium,HOU,NYJ
2015_11_DAL_MIA,DAL@MIA,2015-11-22T13:00,Sun Life Stadium,MIA,DAL
2015_11_TB_PHI,TB@PHI,2015-11-22T13:00,Lincoln Financial Field,PHI,TB
2015_11_KC_SD,KC@SD,2015-11-22T16:05,Qualcomm Stadium,SD,KC
2015_11_GB_MIN,GB@MIN,2015-11-22T16:25,TCF Bank Stadium,MIN,GB
2015_11_SF_SEA,SF@SEA,2015-11-22T16:25,CenturyLink Field,SEA,SF
2015_11_CIN_ARI,CIN@ARI,2015-11-22T20:30,University of Phoenix Stadium,ARI,CIN
2015_11_BUF_NE,BUF@NE,2015-11-23T20:30,Gillette Stadium,NE,BUF
