game_id,teams,kickoff,stadium,home_team,away_team
2015_02_DEN_KC,DEN@KC,2015-09-17T20:25,Arrowhead Stadium,KC,DEN
2015_02_NE_BUF,NE@BUF,2015-09-20T13:00,Ralph Wilson Stadium,BUF,NE
2015_02_HOU_CAR,HOU@CAR,2015-09-20T13:00,Bank of America Stadium,CAR,HOU
2015_02_ARI_CHI,ARI@CHI,2015-09-20T13:00,Soldier Field,CHI,ARI
2015_02_SD_CIN,SD@CIN,2015-09-20T13:00,Paul Brown Stadium,CIN,SD
2015_02_TEN_CLE,TEN@CLE,2015-09-20T13:00,FirstEnergy Stadium,CLE,TEN
2015_02_DET_MIN,DET@MIN,2015-09-20T13:00,TCF Bank Stadium,MIN,DET
2015_02_TB_NO,TB@NO,2015-09-20T13:00,Mercedes-Benz Superdome,NO,TB
2015_02_ATL_NYG,ATL@NYG,2015-09-20T13:00,MetLife Stadium,NYG,ATL
2015_02_SF_PIT,SF@PIT,2015-09-20T13:00,Heinz Field,PIT,SF
2015_02_STL_WAS,STL@WAS,2015-09-20T13:00,FedExField,WAS,STL
2015_02_MIA_JAX,MIA@JAX,2015-09-20T16:05,EverBank Field,JAX,MIA
2015_02_BAL_OAK,BAL@OAK,2015-09-20T16:05,O.co Coliseum,OAK,BAL
2015_02_DAL_PHI,DAL@PHI,2015-09-20T16:25,Lincoln Financial Field,PHI,DAL
2015_02_SEA_GB,SEA@GB,2015-09-20T20:30,Lambeau Field,GB,SEA
2015_02_NYJ_IND,NYJ@IND,2015-09-21T20:30,Lucas Oil Stadium,IND,NYJ
