game_id,teams,kickoff,stadium,home_team,away_team
2015_05_IND_HOU,IND@HOU,2015-10-08T20:25,NRG Stadium,HOU,IND
2015_05_WAS_ATL,WAS@ATL,2015-10-11T13:00,Georgia Dome,ATL,WAS
2015_05_CLE_BAL,CLE@BAL,2015-10-11T13:00,M&T Bank Stadium,BAL,CLE
2015_05_SEA_CIN,SEA@CIN,2015-10-11T13:00,Paul Brown Stadium,CIN,SEA
2015_05_STL_GB,STL@GB,2015-10-11T13:00,Lambeau Field,GB,STL
2015_05_CHI_KC,CHI@KC,2015-10-11T13:00,Arrowhead Stadium,KC,CHI
2015_05_NO_PHI,NO@PHI,2015-10-11T13:00,Lincoln Financial Field,PHI,NO
2015_05_JAX_TB,JAX@TB,2015-10-11T13:00,Raymond James Stadium,TB,JAX
2015_05_BUF_TEN,BUF@TEN,2015-10-11T13:00,Nissan Stadium,TEN,BUF
2015_05_ARI_DET,ARI@DET,2015-10-11T16:05,Ford Field,DET,ARI
2015_05_NE_DAL,NE@DAL,2015-10-11T16:25,AT&T Stadium,DAL,NE
2015_05_DEN_OAK,DEN@OAK,2015-10-11T16:25,O.co Coliseum,OAK,DEN
2015_05_SF_NYG,SF@NYG,2015-10-11T20:30,MetLife Stadium,NYG,SF
2015_05_PIT_SD,PIT@SD,2015-10-12T20:30,Qualcomm Stadium,SD,PIT
