game_id,teams,kickoff,stadium,home_team,away_team
2015_12_PHI_DET,PHI@DET,2015-11-26T12:30,Ford Field,DET,PHI
2015_12_CAR_DAL,CAR@DAL,2015-11-26T16:30,AT&T Stadium,DAL,CAR
2015_12_CHI_GB,CHI@GB,2015-11-26T20:30,Lambeau Field,GB,CHI
2015_12_MIN_ATL,MIN@ATL,2015-11-29T13:00,Georgia Dome,ATL,MIN
2015_12_STL_CIN,STL@CIN,2015-11-29T13:00,Paul Brown Stadium,CIN,STL
2015_12_NO_HOU,NO@HOU,2015-11-29T13:00,NRG Stadium,HOU,NO
2015_12_TB_IND,TB@IND,2015-11-29T13:00,Lucas Oil Stadium,IND,TB
2015_12_SD_JAX,SD@JAX,2015-11-29T13:00,EverBank Field,JAX,SD
2015_12_BUF_KC,BUF@KC,2015-11-29T13:00,Arrowhead Stadium,KC,BUF
2015_12_MIA_NYJ,MIA@NYJ,2015-11-29T13:00,MetLife Stadium,NYJ,MIA
2015_12_OAK_TEN,OAK@TEN,2015-11-29T13:00,Nissan Stadium,TEN,OAK
2015_12_NYG_WAS,NYG@WAS,2015-11-29T13:00,FedExField,WAS,NYG
2015_12_ARI_SF,ARI@SF,2015-11-29T16:05,Levi's Stadium,SF,ARI
2015_12_PIT_SEA,PIT@SEA,2015-11-29T16:25,CenturyLink Field,SEA,PIT
2015_12_NE_DEN,NE@DEN,2015-11-29T20:30,Sports Authority Field at Mile High,DEN,NE
2015_12_BAL_CLE,BAL@CLE,2015-11-30T20:30,FirstEnergy Stadium,CLE,BAL
