game_id,teams,kickoff,stadium,home_team,away_team
2015_14_MIN_ARI,MIN@ARI,2015-12-10T20:25,University of Phoenix Stadium,ARI,MIN
2015_14_SEA_BAL,SEA@BAL,2015-12-13T13:00,M&T Bank Stadium,BAL,SEA
2015_14_ATL_CAR,ATL@CAR,2015-12-13T13:00,Bank of America Stadium,CAR,ATL
2015_14_WAS_CHI,WAS@CHI,2015-12-13T13:00,Soldier Field,CHI,WAS
2015_14_PIT_CIN,PIT@CIN,2015-12-13T13:00,Paul Brown Stadium,CIN,PIT
2015_14_SF_CLE,SF@CLE,2015-12-13T13:00,FirstEnergy Stadium,CLE,SF
2015_14_IND_JAX,IND@JAX,2015-12-13T13:00,EverBank Field,JAX,IND
2015_14_SD_KC,SD@KC,2015-12-13T13:00,Arrowhead Stadium,KC,SD
2015_14_TEN_NYJ,TEN@NYJ,2015-12-13T13:00,MetLife Stadium,NYJ,TEN
2015_14_BUF_PHI,BUF@PHI,2015-12-13T13:00,Lincoln Financial Field,PHI,BUF
2015_14_DET_STL,DET@STL,2015-12-13T13:00,Edward Jones Dome,STL,DET
2015_14_NO_TB,NO@TB,2015-12-13T13:00,Raymond James Stadium,TB,NO
2015_14_OAK_DEN,OAK@DEN,2015-12-13T16:05,Sports Authority Field at Mile High,DEN,OAK
2015_14_DAL_GB,DAL@GB,2015-12-13T16:25,Lambeau Field,GB,DAL
2015_14_NE_HOU,NE@HOU,2015-12-13T20:30,NRG Stadium,HOU,NE
2015_14_NYG_MIA,NYG@MIA,2015-12-14T20:30,Sun Life Stadium,MIA,NYG
