game_id,teams,kickoff,stadium,home_team,away_team
2015_04_BAL_PIT,BAL@PIT,2015-10-01T20:25,Heinz Field,PIT,BAL
2015_04_NYJ_MIA,NYJ@MIA,2015-10-04T09:30,Wembley Stadium,MIA,NYJ
2015_04_HOU_ATL,HOU@ATL,2015-10-04T13:00,Georgia Dome,ATL,HOU
2015_04_NYG_BUF,NYG@BUF,2015-10-04T13:00,Ralph Wilson Stadium,BUF,NYG
2015_04_OAK_CHI,OAK@CHI,2015-10-04T13:00,Soldier Field,CHI,OAK
2015_04_KC_CIN,KC@CIN,2015-10-04T13:00,Paul Brown Stadium,CIN,KC
2015_04_JAX_IND,JAX@IND,2015-10-04T13:00,Lucas Oil Stadium,IND,JAX
2015_04_CAR_TB,CAR@TB,2015-10-04T13:00,Raymond James Stadium,TB,CAR
2015_04_PHI_WAS,PHI@WAS,2015-10-04T13:00,FedExField,WAS,PHI
2015_04_CLE_SD,CLE@SD,2015-10-04T16:05,Qualcomm Stadium,SD,CLE
2015_04_STL_ARI,STL@ARI,2015-10-04T16:25,University of Phoenix Stadium,ARI,STL
2015_04_MIN_DEN,MIN@DEN,2015-10-04T16:25,Sports Authority Field at Mile High,DEN,MIN
2015_04_GB_SF,GB@SF,2015-10-04T16:25,Levi's Stadium,SF,GB
2015_04_DAL_NO,DAL@NO,2015-10-04T20:30,Mercedes-Benz Superdome,NO,DAL
2015_04_DET_SEA,DET@SEA,2015-10-05T20:30,CenturyLink Field,SEA,DET
