game_id,teams,kickoff,stadium,home_team,away_team
2015_07_SEA_SF,SEA@SF,2015-10-22T20:25,Levi's Stadium,SF,SEA
2015_07_BUF_JAX,BUF@JAX,2015-10-25T09:30,Wembley Stadium,JAX,BUF
2015_07_MIN_DET,MIN@DET,2015-10-25T13:00,Ford Field,DET,MIN
2015_07_NO_IND,NO@IND,2015-10-25T13:00,Lucas Oil Stadium,IND,NO
2015_07_PIT_KC,PIT@KC,2015-10-25T13:00,Arrowhead Stadium,KC,PIT
2015_07_HOU_MIA,HOU@MIA,2015-10-25T13:00,Sun Life Stadium,MIA,HOU
2015_07_NYJ_NE,NYJ@NE,2015-10-25T13:00,Gillette Stadium,NE,NYJ
2015_07_CLE_STL,CLE@STL,2015-10-25T13:00,Edward Jones Dome,STL,CLE
2015_07_ATL_TEN,ATL@TEN,2015-10-25T13:00,Nissan Stadium,TEN,ATL
2015_07_TB_WAS,TB@WAS,2015-10-25T13:00,FedExField,WAS,TB
2015_07_OAK_SD,OAK@SD,2015-10-25T16:05,Qualcomm Stadium,SD,OAK
2015_07_DAL_NYG,DAL@NYG,2015-10-25T16:25,MetLife Stadium,NYG,DAL
2015_07_PHI_CAR,PHI@CAR,2015-10-25T20:30,Bank of America Stadium,CAR,PHI
2015_07_BAL_ARI,BAL@ARI,2015-10-26T20:30,University of Phoenix Stadium,ARI,BAL
