game_id,market_closing_total
2016_15_LA_SEA,39.5
2016_15_MIA_NYJ,40.0
2016_15_PHI_BAL,41.0
2016_15_CLE_BUF,43.5
2016_15_GB_CHI,40.0
2016_15_PIT_CIN,45.5
2016_15_JAX_HOU,39.5
2016_15_TEN_KC,43.0
2016_15_IND_MIN,44.5
2016_15_DET_NYG,42.5
2016_15_NO_ARI,48.5
2016_15_SF_ATL,51.5
2016_15_NE_DEN,43.5
2016_15_OAK_SD,49.5
2016_15_TB_DAL,47.5
2016_15_CAR_WAS,50.5
