game_id,teams,home_score,away_score
2011_11_NYJ_DEN,NYJ@DEN,17,13
2011_11_CIN_BAL,CIN@BAL,31,24
2011_11_JAX_CLE,JAX@CLE,14,10
2011_11_CAR_DET,CAR@DET,49,35
2011_11_TB_GB,TB@GB,35,26
2011_11_BUF_MIA,BUF@MIA,35,8
2011_11_OAK_MIN,OAK@MIN,21,27
2011_11_DAL_WAS,DAL@WAS,24,27
2011_11_ARI_SF,ARI@SF,23,7
2011_11_SEA_STL,SEA@STL,7,24
2011_11_TEN_ATL,TEN@ATL,23,17
2011_11_SD_CHI,SD@CHI,31,20
2011_11_PHI_NYG,PHI@NYG,10,17
2011_11_KC_NE,KC@NE,34,3
