game_id,market_closing_total
2013_10_WAS_MIN,48.0
2013_10_SEA_ATL,47.0
2013_10_CIN_BAL,44.0
2013_10_DET_CHI,52.0
2013_10_PHI_GB,47.0
2013_10_STL_IND,43.0
2013_10_OAK_NYG,41.0
2013_10_BUF_PIT,42.5
2013_10_JAX_TEN,41.5
2013_10_CAR_SF,43.0
2013_10_HOU_ARI,41.5
2013_10_DEN_SD,56.0
2013_10_DAL_NO,54.0
2013_10_MIA_TB,39.0
