game_id,teams,kickoff,stadium,home_team,away_team
2020_14_NE_LA,NE@LA,2020-12-10T20:20,SoFi Stadium,LA,NE
2020_14_DEN_CAR,DEN@CAR,2020-12-13T13:00,Bank of America Stadium,CAR,DEN
2020_14_HOU_CHI,HOU@CHI,2020-12-13T13:00,Soldier Field,CHI,HOU
2020_14_DAL_CIN,DAL@CIN,2020-12-13T13:00,Paul Brown Stadium,CIN,DAL
2020_14_TEN_JAX,TEN@JAX,2020-12-13T13:00,TIAA Bank Stadium,JAX,TEN
2020_14_KC_MIA,KC@MIA,2020-12-13T13:00,Hard Rock Stadium,MIA,KC
2020_14_ARI_NYG,ARI@NYG,2020-12-13T13:00,MetLife Stadium,NYG,ARI
2020_14_MIN_TB,MIN@TB,2020-12-13T13:00,Raymond James Stadium,TB,MIN
2020_14_IND_LV,IND@LV,2020-12-13T16:05,Allegiant Stadium,LV,IND
2020_14_NYJ_SEA,NYJ@SEA,2020-12-13T16:05,Lumen Field,SEA,NYJ
2020_14_GB_DET,GB@DET,2020-12-13T16:25,Ford Field,DET,GB
2020_14_ATL_LAC,ATL@LAC,2020-12-13T16:25,SoFi Stadium,LAC,ATL
2020_14_NO_PHI,NO@PHI,2020-12-13T16:25,Lincoln Financial Field,PHI,NO
2020_14_WAS_SF,WAS@SF,2020-12-13T16:25,State Farm Stadium,SF,WAS
2020_14_PIT_BUF,PIT@BUF,2020-12-13T20:20,New Era Field,BUF,PIT
2020_14_BAL_CLE,BAL@CLE,2020-12-14T20:15,FirstEnergy Stadium,CLE,BAL
