game_id,teams,kickoff,stadium,home_team,away_team
2020_03_MIA_JAX,MIA@JAX,2020-09-24T20:20,TIAA Bank Stadium,JAX,MIA
2020_03_CHI_ATL,CHI@ATL,2020-09-27T13:00,Mercedes-Benz Stadium,ATL,CHI
2020_03_LA_BUF,LA@BUF,2020-09-27T13:00,New Era Field,BUF,LA
2020_03_WAS_CLE,WAS@CLE,2020-09-27T13:00,FirstEnergy Stadium,CLE,WAS
2020_03_TEN_MIN,TEN@MIN,2020-09-27T13:00,U.S. Bank Stadium,MIN,TEN
2020_03_LV_NE,LV@NE,2020-09-27T13:00,Gillette Stadium,NE,LV
2020_03_SF_NYG,SF@NYG,2020-09-27T13:00,MetLife Stadium,NYG,SF
2020_03_CIN_PHI,CIN@PHI,2020-09-27T13:00,Lincoln Financial Field,PHI,CIN
2020_03_HOU_PIT,HOU@PIT,2020-09-27T13:00,Heinz Field,PIT,HOU
2020_03_NYJ_IND,NYJ@IND,2020-09-27T16:05,Lucas Oil Stadium,IND,NYJ
2020_03_CAR_LAC,CAR@LAC,2020-09-27T16:05,SoFi Stadium,LAC,CAR
2020_03_DET_ARI,DET@ARI,2020-09-27T16:25,State Farm Stadium,ARI,DET
2020_03_TB_DEN,TB@DEN,2020-09-27T16:25,Empower Field at Mile High,DEN,TB
2020_03_DAL_SEA,DAL@SEA,2020-09-27T16:25,CenturyLink Field,SEA,DAL
2020_03_GB_NO,GB@NO,2020-09-27T20:20,Mercedes-Benz Superdome,NO,GB
2020_03_KC_BAL,KC@BAL,2020-09-28T20:15,M&T Bank Stadium,BAL,KC
