game_id,teams,kickoff,stadium,home_team,away_team
2020_11_ARI_SEA,ARI@SEA,2020-11-19T20:20,Lumen Field,SEA,ARI
2020_11_TEN_BAL,TEN@BAL,2020-11-22T13:00,M&T Bank Stadium,BAL,TEN
2020_11_DET_CAR,DET@CAR,2020-11-22T13:00,Bank of America Stadium,CAR,DET
2020_11_PHI_CLE,PHI@CLE,2020-11-22T13:00,FirstEnergy Stadium,CLE,PHI
2020_11_NE_HOU,NE@HOU,2020-11-22T13:00,NRG Stadium,HOU,NE
2020_11_PIT_JAX,PIT@JAX,2020-11-22T13:00,TIAA Bank Stadium,JAX,PIT
2020_11_ATL_NO,ATL@NO,2020-11-22T13:00,Mercedes-Benz Superdome,NO,ATL
2020_11_CIN_WAS,CIN@WAS,2020-11-22T13:00,FedExField,WAS,CIN
2020_11_MIA_DEN,MIA@DEN,2020-11-22T16:05,Empower Field at Mile High,DEN,MIA
2020_11_NYJ_LAC,NYJ@LAC,2020-11-22T16:05,SoFi Stadium,LAC,NYJ
2020_11_GB_IND,GB@IND,2020-11-22T16:25,Lucas Oil Stadium,IND,GB
2020_11_DAL_MIN,DAL@MIN,2020-11-22T16:25,U.S. Bank Stadium,MIN,DAL
2020_11_KC_LV,KC@LV,2020-11-22T20:20,Allegiant Stadium,LV,KC
2020_11_LA_TB,LA@TB,2020-11-23T20:15,Raymond James Stadium,TB,LA
