game_id,teams,kickoff,stadium,home_team,away_team
2020_16_MIN_NO,MIN@NO,2020-12-25T16:30,Mercedes-Benz Superdome,NO,MIN
2020_16_TB_DET,TB@DET,2020-12-26T13:00,Ford Field,DET,TB
2020_16_SF_ARI,SF@ARI,2020-12-26T16:30,State Farm Stadium,ARI,SF
2020_16_MIA_LV,MIA@LV,2020-12-26T20:15,Allegiant Stadium,LV,MIA
2020_16_NYG_BAL,NYG@BAL,2020-12-27T13:00,M&T Bank Stadium,BAL,NYG
2020_16_CIN_HOU,CIN@HOU,2020-12-27T13:00,NRG Stadium,HOU,CIN
2020_16_CHI_JAX,CHI@JAX,2020-12-27T13:00,TIAA Bank Stadium,JAX,CHI
2020_16_ATL_KC,ATL@KC,2020-12-27T13:00,Arrowhead Stadium,KC,ATL
2020_16_CLE_NYJ,CLE@NYJ,2020-12-27T13:00,MetLife Stadium,NYJ,CLE
2020_16_IND_PIT,IND@PIT,2020-12-27T13:00,Heinz Field,PIT,IND
2020_16_DEN_LAC,DEN@LAC,2020-12-27T16:05,SoFi Stadium,LAC,DEN
2020_16_CAR_WAS,CAR@WAS,2020-12-27T16:05,FedExField,WAS,CAR
2020_16_PHI_DAL,PHI@DAL,2020-12-27T16:25,AT&T Stadium,DAL,PHI
2020_16_LA_SEA,LA@SEA,2020-12-27T16:25,Lumen Field,SEA,LA
2020_16_TEN_GB,TEN@GB,2020-12-27T20:20,Lambeau Field,GB,TEN
2020_16_BUF_NE,BUF@NE,2020-12-28T20:15,Gillette Stadium,NE,BUF
