game_id,teams,kickoff,stadium,home_team,away_team
2020_10_IND_TEN,IND@TEN,2020-11-12T20:20,Nissan Stadium,TEN,IND
2020_10_TB_CAR,TB@CAR,2020-11-15T13:00,Bank of America Stadium,CAR,TB
2020_10_HOU_CLE,HOU@CLE,2020-11-15T13:00,FirstEnergy Stadium,CLE,HOU
2020_10_WAS_DET,WAS@DET,2020-11-15T13:00,Ford Field,DET,WAS
2020_10_JAX_GB,JAX@GB,2020-11-15T13:00,Lambeau Field,GB,JAX
2020_10_PHI_NYG,PHI@NYG,2020-11-15T13:00,MetLife Stadium,NYG,PHI
2020_10_BUF_ARI,BUF@ARI,2020-11-15T16:05,State Farm Stadium,ARI,BUF
2020_10_DEN_LV,DEN@LV,2020-11-15T16:05,Allegiant Stadium,LV,DEN
2020_10_LAC_MIA,LAC@MIA,2020-11-15T16:05,Hard Rock Stadium,MIA,LAC
2020_10_SEA_LA,SEA@LA,2020-11-15T16:25,SoFi Stadium,LA,SEA
2020_10_SF_NO,SF@NO,2020-11-15T16:25,Mercedes-Benz Superdome,NO,SF
2020_10_CIN_PIT,CIN@PIT,2020-11-15T16:25,Heinz Field,PIT,CIN
2020_10_BAL_NE,BAL@NE,2020-11-15T20:20,Gillette Stadium,NE,BAL
2020_10_MIN_CHI,MIN@CHI,2020-11-16T20:15,Soldier Field,CHI,MIN
