game_id,teams,kickoff,stadium,home_team,away_team
2020_06_CHI_CAR,CHI@CAR,2020-10-18T13:00,Bank of America Stadium,CAR,CHI
2020_06_CIN_IND,CIN@IND,2020-10-18T13:00,Lucas Oil Stadium,IND,CIN
2020_06_DET_JAX,DET@JAX,2020-10-18T13:00,TIAA Bank Stadium,JAX,DET
2020_06_ATL_MIN,ATL@MIN,2020-10-18T13:00,U.S. Bank Stadium,MIN,ATL
2020_06_DEN_NE,DEN@NE,2020-10-18T13:00,Gillette Stadium,NE,DEN
2020_06_WAS_NYG,WAS@NYG,2020-10-18T13:00,MetLife Stadium,NYG,WAS
2020_06_BAL_PHI,BAL@PHI,2020-10-18T13:00,Lincoln Financial Field,PHI,BAL
2020_06_CLE_PIT,CLE@PIT,2020-10-18T13:00,Heinz Field,PIT,CLE
2020_06_HOU_TEN,HOU@TEN,2020-10-18T13:00,Nissan Stadium,TEN,HOU
2020_06_NYJ_MIA,NYJ@MIA,2020-10-18T16:05,Hard Rock Stadium,MIA,NYJ
2020_06_GB_TB,GB@TB,2020-10-18T16:25,Raymond James Stadium,TB,GB
2020_06_LA_SF,LA@SF,2020-10-18T20:20,Levi's Stadium,SF,LA
2020_06_KC_BUF,KC@BUF,2020-10-19T17:00,New Era Field,BUF,KC
2020_06_ARI_DAL,ARI@DAL,2020-10-19T20:15,AT&T Stadium,DAL,ARI
