game_id,teams,kickoff,stadium,home_team,away_team
2020_13_NO_ATL,NO@ATL,2020-12-06T13:00,Mercedes-Benz Stadium,ATL,NO
2020_13_DET_CHI,DET@CHI,2020-12-06T13:00,Soldier Field,CHI,DET
2020_13_IND_HOU,IND@HOU,2020-12-06T13:00,NRG Stadium,HOU,IND
2020_13_CIN_MIA,CIN@MIA,2020-12-06T13:00,Hard Rock Stadium,MIA,CIN
2020_13_JAX_MIN,JAX@MIN,2020-12-06T13:00,U.S. Bank Stadium,MIN,JAX
2020_13_LV_NYJ,LV@NYJ,2020-12-06T13:00,MetLife Stadium,NYJ,LV
2020_13_CLE_TEN,CLE@TEN,2020-12-06T13:00,Nissan Stadium,TEN,CLE
2020_13_LA_ARI,LA@ARI,2020-12-06T16:05,State Farm Stadium,ARI,LA
2020_13_NYG_SEA,NYG@SEA,2020-12-06T16:05,Lumen Field,SEA,NYG
2020_13_PHI_GB,PHI@GB,2020-12-06T16:25,Lambeau Field,GB,PHI
2020_13_NE_LAC,NE@LAC,2020-12-06T16:25,SoFi Stadium,LAC,NE
2020_13_DEN_KC,DEN@KC,2020-12-06T20:20,Arrowhead Stadium,KC,DEN
2020_13_WAS_PIT,WAS@PIT,2020-12-07T17:00,Heinz Field,PIT,WAS
2020_13_BUF_SF,BUF@SF,2020-12-07T20:15,State Farm Stadium,SF,BUF
2020_13_DAL_BAL,DAL@BAL,2020-12-08T20:05,M&T Bank Stadium,BAL,DAL
