game_id,teams,kickoff,stadium,home_team,away_team
2022_15_SF_SEA,SF@SEA,2022-12-15T20:15,Lumen Field,SEA,SF
2022_15_IND_MIN,IND@MIN,2022-12-17T13:00,U.S. Bank Stadium,MIN,IND
2022_15_BAL_CLE,BAL@CLE,2022-12-17T16:30,FirstEnergy Stadium,CLE,BAL
2022_15_MIA_BUF,MIA@BUF,2022-12-17T20:15,New Era Field,BUF,MIA
2022_15_PIT_CAR,PIT@CAR,2022-12-18T13:00,Bank of America Stadium,CAR,PIT
2022_15_PHI_CHI,PHI@CHI,2022-12-18T13:00,Soldier Field,CHI,PHI
2022_15_KC_HOU,KC@HOU,2022-12-18T13:00,NRG Stadium,HOU,KC
2022_15_DAL_JAX,DAL@JAX,2022-12-18T13:00,TIAA Bank Stadium,JAX,DAL
2022_15_ATL_NO,ATL@NO,2022-12-18T13:00,Mercedes-Benz Superdome,NO,ATL
2022_15_DET_NYJ,DET@NYJ,2022-12-18T13:00,MetLife Stadium,NYJ,DET
2022_15_ARI_DEN,ARI@DEN,2022-12-18T16:05,Empower Field at Mile High,DEN,ARI
2022_15_NE_LV,NE@LV,2022-12-18T16:05,Allegiant Stadium,LV,NE
2022_15_TEN_LAC,TEN@LAC,2022-12-18T16:25,SoFi Stadium,LAC,TEN
2022_15_CIN_TB,CIN@TB,2022-12-18T16:25,Raymond James Stadium,TB,CIN
2022_15_NYG_WAS,NYG@WAS,2022-12-18T20:20,FedExField,WAS,NYG
2022_15_LA_GB,LA@GB,2022-12-19T20:15,Lambeau Field,GB,LA
