game_id,teams,kickoff,stadium,home_team,away_team
2022_02_LAC_KC,LAC@KC,2022-09-15T20:15,GEHA Field at Arrowhead Stadium,KC,LAC
2022_02_MIA_BAL,MIA@BAL,2022-09-18T13:00,M&T Bank Stadium,BAL,MIA
2022_02_NYJ_CLE,NYJ@CLE,2022-09-18T13:00,FirstEnergy Stadium,CLE,NYJ
2022_02_WAS_DET,WAS@DET,2022-09-18T13:00,Ford Field,DET,WAS
2022_02_IND_JAX,IND@JAX,2022-09-18T13:00,TIAA Bank Stadium,JAX,IND
2022_02_TB_NO,TB@NO,2022-09-18T13:00,Mercedes-Benz Superdome,NO,TB
2022_02_CAR_NYG,CAR@NYG,2022-09-18T13:00,MetLife Stadium,NYG,CAR
2022_02_NE_PIT,NE@PIT,2022-09-18T13:00,Acrisure Stadium,PIT,NE
2022_02_ATL_LA,ATL@LA,2022-09-18T16:05,SoFi Stadium,LA,ATL
2022_02_SEA_SF,SEA@SF,2022-09-18T16:05,Levi's Stadium,SF,SEA
2022_02_CIN_DAL,CIN@DAL,2022-09-18T16:25,AT&T Stadium,DAL,CIN
2022_02_HOU_DEN,HOU@DEN,2022-09-18T16:25,Empower Field at Mile High,DEN,HOU
2022_02_ARI_LV,ARI@LV,2022-09-18T16:25,Allegiant Stadium,LV,ARI
2022_02_CHI_GB,CHI@GB,2022-09-18T20:20,Lambeau Field,GB,CHI
2022_02_TEN_BUF,TEN@BUF,2022-09-19T19:15,New Era Field,BUF,TEN
2022_02_MIN_PHI,MIN@PHI,2022-09-19T20:30,Lincoln Financial Field,PHI,MIN
