game_id,teams,kickoff,stadium,home_team,away_team
2022_16_JAX_NYJ,JAX@NYJ,2022-12-22T20:15,MetLife Stadium,NYJ,JAX
2022_16_ATL_BAL,ATL@BAL,2022-12-24T13:00,M&T Bank Stadium,BAL,ATL
2022_16_DET_CAR,DET@CAR,2022-12-24T13:00,Bank of America Stadium,CAR,DET
2022_16_BUF_CHI,BUF@CHI,2022-12-24T13:00,Soldier Field,CHI,BUF
2022_16_NO_CLE,NO@CLE,2022-12-24T13:00,FirstEnergy Stadium,CLE,NO
2022_16_SEA_KC,SEA@KC,2022-12-24T13:00,GEHA Field at Arrowhead Stadium,KC,SEA
2022_16_NYG_MIN,NYG@MIN,2022-12-24T13:00,U.S. Bank Stadium,MIN,NYG
2022_16_CIN_NE,CIN@NE,2022-12-24T13:00,Gillette Stadium,NE,CIN
2022_16_HOU_TEN,HOU@TEN,2022-12-24T14:00,Nissan Stadium,TEN,HOU
2022_16_WAS_SF,WAS@SF,2022-12-24T16:05,Levi's Stadium,SF,WAS
2022_16_PHI_DAL,PHI@DAL,2022-12-24T16:25,AT&T Stadium,DAL,PHI
2022_16_LV_PIT,LV@PIT,2022-12-24T20:15,Acrisure Stadium,PIT,LV
2022_16_GB_MIA,GB@MIA,2022-12-25T13:00,Hard Rock Stadium,MIA,GB
2022_16_DEN_LA,DEN@LA,2022-12-25T16:30,SoFi Stadium,LA,DEN
2022_16_TB_ARI,TB@ARI,2022-12-25T20:20,State Farm Stadium,ARI,TB
2022_16_LAC_IND,LAC@IND,2022-12-26T20:15,Lucas Oil Stadium,IND,LAC
