game_id,teams,kickoff,stadium,home_team,away_team
2022_07_NO_ARI,NO@ARI,2022-10-20T20:15,State Farm Stadium,ARI,NO
2022_07_CLE_BAL,CLE@BAL,2022-10-23T13:00,M&T Bank Stadium,BAL,CLE
2022_07_TB_CAR,TB@CAR,2022-10-23T13:00,Bank of America Stadium,CAR,TB
2022_07_ATL_CIN,ATL@CIN,2022-10-23T13:00,Paycor Stadium,CIN,ATL
2022_07_DET_DAL,DET@DAL,2022-10-23T13:00,AT&T Stadium,DAL,DET
2022_07_NYG_JAX,NYG@JAX,2022-10-23T13:00,TIAA Bank Stadium,JAX,NYG
2022_07_IND_TEN,IND@TEN,2022-10-23T13:00,Nissan Stadium,TEN,IND
2022_07_GB_WAS,GB@WAS,2022-10-23T13:00,FedExField,WAS,GB
2022_07_NYJ_DEN,NYJ@DEN,2022-10-23T16:05,Empower Field at Mile High,DEN,NYJ
2022_07_HOU_LV,HOU@LV,2022-10-23T16:05,Allegiant Stadium,LV,HOU
2022_07_SEA_LAC,SEA@LAC,2022-10-23T16:25,SoFi Stadium,LAC,SEA
2022_07_KC_SF,KC@SF,2022-10-23T16:25,Levi's Stadium,SF,KC
2022_07_PIT_MIA,PIT@MIA,2022-10-23T20:20,Hard Rock Stadium,MIA,PIT
2022_07_CHI_NE,CHI@NE,2022-10-24T20:15,Gillette Stadium,NE,CHI
