game_id,teams,kickoff,stadium,home_team,away_team
2022_12_BUF_DET,BUF@DET,2022-11-24T12:30,Ford Field,DET,BUF
2022_12_NYG_DAL,NYG@DAL,2022-11-24T16:30,AT&T Stadium,DAL,NYG
2022_12_NE_MIN,NE@MIN,2022-11-24T20:20,U.S. Bank Stadium,MIN,NE
2022_12_DEN_CAR,DEN@CAR,2022-11-27T13:00,Bank of America Stadium,CAR,DEN
2022_12_TB_CLE,TB@CLE,2022-11-27T13:00,FirstEnergy Stadium,CLE,TB
2022_12_BAL_JAX,BAL@JAX,2022-11-27T13:00,TIAA Bank Stadium,JAX,BAL
2022_12_HOU_MIA,HOU@MIA,2022-11-27T13:00,Hard Rock Stadium,MIA,HOU
2022_12_CHI_NYJ,CHI@NYJ,2022-11-27T13:00,MetLife Stadium,NYJ,CHI
2022_12_CIN_TEN,CIN@TEN,2022-11-27T13:00,Nissan Stadium,TEN,CIN
2022_12_ATL_WAS,ATL@WAS,2022-11-27T13:00,FedExField,WAS,ATL
2022_12_LAC_ARI,LAC@ARI,2022-11-27T16:05,State Farm Stadium,ARI,LAC
2022_12_LV_SEA,LV@SEA,2022-11-27T16:05,Lumen Field,SEA,LV
2022_12_LA_KC,LA@KC,2022-11-27T16:25,GEHA Field at Arrowhead Stadium,KC,LA
2022_12_NO_SF,NO@SF,2022-11-27T16:25,Levi's Stadium,SF,NO
2022_12_GB_PHI,GB@PHI,2022-11-27T20:20,Lincoln Financial Field,PHI,GB
2022_12_PIT_IND,PIT@IND,2022-11-28T20:15,Lucas Oil Stadium,IND,PIT
