game_id,teams,kickoff,stadium,home_team,away_team
2022_13_BUF_NE,BUF@NE,2022-12-01T20:15,Gillette Stadium,NE,BUF
2022_13_PIT_ATL,PIT@ATL,2022-12-04T13:00,Mercedes-Benz Stadium,ATL,PIT
2022_13_DEN_BAL,DEN@BAL,2022-12-04T13:00,M&T Bank Stadium,BAL,DEN
2022_13_GB_CHI,GB@CHI,2022-12-04T13:00,Soldier Field,CHI,GB
2022_13_JAX_DET,JAX@DET,2022-12-04T13:00,Ford Field,DET,JAX
2022_13_CLE_HOU,CLE@HOU,2022-12-04T13:00,NRG Stadium,HOU,CLE
2022_13_NYJ_MIN,NYJ@MIN,2022-12-04T13:00,U.S. Bank Stadium,MIN,NYJ
2022_13_WAS_NYG,WAS@NYG,2022-12-04T13:00,MetLife Stadium,NYG,WAS
2022_13_TEN_PHI,TEN@PHI,2022-12-04T13:00,Lincoln Financial Field,PHI,TEN
2022_13_SEA_LA,SEA@LA,2022-12-04T16:05,SoFi Stadium,LA,SEA
2022_13_MIA_SF,MIA@SF,2022-12-04T16:05,Levi's Stadium,SF,MIA
2022_13_KC_CIN,KC@CIN,2022-12-04T16:25,Paycor Stadium,CIN,KC
2022_13_LAC_LV,LAC@LV,2022-12-04T16:25,Allegiant Stadium,LV,LAC
2022_13_IND_DAL,IND@DAL,2022-12-04T20:20,AT&T Stadium,DAL,IND
2022_13_NO_TB,NO@TB,2022-12-05T20:15,Raymond James Stadium,TB,NO
