game_id,teams,kickoff,stadium,home_team,away_team
2025_12_BUF_HOU,BUF@HOU,2025-11-20T20:15,NRG Stadium,HOU,BUF
2025_12_NYJ_BAL,NYJ@BAL,2025-11-23T13:00,M&T Bank Stadium,BAL,NYJ
2025_12_PIT_CHI,PIT@CHI,2025-11-23T13:00,Soldier Field,CHI,PIT
2025_12_NE_CIN,NE@CIN,2025-11-23T13:00,Paycor Stadium,CIN,NE
2025_12_NYG_DET,NYG@DET,2025-11-23T13:00,Ford Field,DET,NYG
2025_12_MIN_GB,MIN@GB,2025-11-23T13:00,Lambeau Field,GB,MIN
2025_12_IND_KC,IND@KC,2025-11-23T13:00,GEHA Field at Arrowhead Stadium,KC,IND
2025_12_SEA_TEN,SEA@TEN,2025-11-23T13:00,Nissan Stadium,TEN,SEA
2025_12_JAX_ARI,JAX@ARI,2025-11-23T16:05,State Farm Stadium,ARI,JAX
2025_12_CLE_LV,CLE@LV,2025-11-23T16:05,Allegiant Stadium,LV,CLE
2025_12_PHI_DAL,PHI@DAL,2025-11-23T16:25,AT&T Stadium,DAL,PHI
2025_12_ATL_NO,ATL@NO,2025-11-23T16:25,Mercedes-Benz Superdome,NO,ATL
2025_12_TB_LA,TB@LA,2025-11-23T20:20,SoFi Stadium,LA,TB
2025_12_CAR_SF,CAR@SF,2025-11-24T20:15,Levi's Stadium,SF,CAR
