game_id,teams,kickoff,stadium,home_team,away_team
2025_17_DAL_WAS,DAL@WAS,2025-12-25T13:00,FedExField,WAS,DAL
2025_17_DET_MIN,DET@MIN,2025-12-25T16:30,U.S. Bank Stadium,MIN,DET
2025_17_DEN_KC,DEN@KC,2025-12-25T20:15,GEHA Field at Arrowhead Stadium,KC,DEN
2025_17_SEA_CAR,SEA@CAR,2025-12-28T13:00,Bank of America Stadium,CAR,SEA
2025_17_ARI_CIN,ARI@CIN,2025-12-28T13:00,Paycor Stadium,CIN,ARI
2025_17_PIT_CLE,PIT@CLE,2025-12-28T13:00,FirstEnergy Stadium,CLE,PIT
2025_17_BAL_GB,BAL@GB,2025-12-28T13:00,Lambeau Field,GB,BAL
2025_17_JAX_IND,JAX@IND,2025-12-28T13:00,Lucas Oil Stadium,IND,JAX
2025_17_HOU_LAC,HOU@LAC,2025-12-28T13:00,SoFi Stadium,LAC,HOU
2025_17_NYG_LV,NYG@LV,2025-12-28T13:00,Allegiant Stadium,LV,NYG
2025_17_TB_MIA,TB@MIA,2025-12-28T13:00,Hard Rock Stadium,MIA,TB
2025_17_NE_NYJ,NE@NYJ,2025-12-28T13:00,MetLife Stadium,NYJ,NE
2025_17_NO_TEN,NO@TEN,2025-12-28T13:00,Nissan Stadium,TEN,NO
2025_17_PHI_BUF,PHI@BUF,2025-12-28T16:25,New Era Field,BUF,PHI
2025_17_CHI_SF,CHI@SF,2025-12-28T20:20,Levi's Stadium,SF,CHI
2025_17_LA_ATL,LA@ATL,2025-12-29T20:15,Mercedes-Benz Stadium,ATL,LA
