game_id,teams,kickoff,stadium,home_team,away_team
2025_01_DAL_PHI,DAL@PHI,2025-09-04T20:20,Lincoln Financial Field,PHI,DAL
2025_01_KC_LAC,KC@LAC,2025-09-05T20:00,SoFi Stadium,LAC,KC
2025_01_TB_ATL,TB@ATL,2025-09-07T13:00,Mercedes-Benz Stadium,ATL,TB
2025_01_CIN_CLE,CIN@CLE,2025-09-07T13:00,FirstEnergy Stadium,CLE,CIN
2025_01_MIA_IND,MIA@IND,2025-09-07T13:00,Lucas Oil Stadium,IND,MIA
2025_01_CAR_JAX,CAR@JAX,2025-09-07T13:00,TIAA Bank Stadium,JAX,CAR
2025_01_LV_NE,LV@NE,2025-09-07T13:00,Gillette Stadium,NE,LV
2025_01_ARI_NO,ARI@NO,2025-09-07T13:00,Mercedes-Benz Superdome,NO,ARI
2025_01_PIT_NYJ,PIT@NYJ,2025-09-07T13:00,MetLife Stadium,NYJ,PIT
2025_01_NYG_WAS,NYG@WAS,2025-09-07T13:00,FedExField,WAS,NYG
2025_01_TEN_DEN,TEN@DEN,2025-09-07T16:05,Empower Field at Mile High,DEN,TEN
2025_01_SF_SEA,SF@SEA,2025-09-07T16:05,Lumen Field,SEA,SF
2025_01_DET_GB,DET@GB,2025-09-07T16:25,Lambeau Field,GB,DET
2025_01_HOU_LA,HOU@LA,2025-09-07T16:25,SoFi Stadium,LA,HOU
2025_01_BAL_BUF,BAL@BUF,2025-09-07T20:20,New Era Field,BUF,BAL
2025_01_MIN_CHI,MIN@CHI,2025-09-08T20:15,Soldier Field,CHI,MIN
