game_id,teams,kickoff,stadium,home_team,away_team
2025_14_DAL_DET,DAL@DET,2025-12-04T20:15,Ford Field,DET,DAL
2025_14_SEA_ATL,SEA@ATL,2025-12-07T13:00,Mercedes-Benz Stadium,ATL,SEA
2025_14_PIT_BAL,PIT@BAL,2025-12-07T13:00,M&T Bank Stadium,BAL,PIT
2025_14_CIN_BUF,CIN@BUF,2025-12-07T13:00,New Era Field,BUF,CIN
2025_14_TEN_CLE,TEN@CLE,2025-12-07T13:00,FirstEnergy Stadium,CLE,TEN
2025_14_IND_JAX,IND@JAX,2025-12-07T13:00,TIAA Bank Stadium,JAX,IND
2025_14_WAS_MIN,WAS@MIN,2025-12-07T13:00,U.S. Bank Stadium,MIN,WAS
2025_14_MIA_NYJ,MIA@NYJ,2025-12-07T13:00,MetLife Stadium,NYJ,MIA
2025_14_NO_TB,NO@TB,2025-12-07T13:00,Raymond James Stadium,TB,NO
2025_14_DEN_LV,DEN@LV,2025-12-07T16:05,Allegiant Stadium,LV,DEN
2025_14_LA_ARI,LA@ARI,2025-12-07T16:25,State Farm Stadium,ARI,LA
2025_14_CHI_GB,CHI@GB,2025-12-07T16:25,Lambeau Field,GB,CHI
2025_14_HOU_KC,HOU@KC,2025-12-07T20:20,GEHA Field at Arrowhead Stadium,KC,HOU
2025_14_PHI_LAC,PHI@LAC,2025-12-08T20:15,SoFi Stadium,LAC,PHI
