game_id,teams,kickoff,stadium,home_team,away_team
2025_10_LV_DEN,LV@DEN,2025-11-06T20:15,Empower Field at Mile High,DEN,LV
2025_10_ATL_IND,ATL@IND,2025-11-09T09:30,Lucas Oil Stadium,IND,ATL
2025_10_NO_CAR,NO@CAR,2025-11-09T13:00,Bank of America Stadium,CAR,NO
2025_10_NYG_CHI,NYG@CHI,2025-11-09T13:00,Soldier Field,CHI,NYG
2025_10_JAX_HOU,JAX@HOU,2025-11-09T13:00,NRG Stadium,HOU,JAX
2025_10_BUF_MIA,BUF@MIA,2025-11-09T13:00,Hard Rock Stadium,MIA,BUF
2025_10_BAL_MIN,BAL@MIN,2025-11-09T13:00,U.S. Bank Stadium,MIN,BAL
2025_10_CLE_NYJ,CLE@NYJ,2025-11-09T13:00,MetLife Stadium,NYJ,CLE
2025_10_NE_TB,NE@TB,2025-11-09T13:00,Raymond James Stadium,TB,NE
2025_10_ARI_SEA,ARI@SEA,2025-11-09T16:05,Lumen Field,SEA,ARI
2025_10_LA_SF,LA@SF,2025-11-09T16:25,Levi's Stadium,SF,LA
2025_10_DET_WAS,DET@WAS,2025-11-09T16:25,FedExField,WAS,DET
2025_10_PIT_LAC,PIT@LAC,2025-11-09T20:20,SoFi Stadium,LAC,PIT
2025_10_PHI_GB,PHI@GB,2025-11-10T20:15,Lambeau Field,GB,PHI
