game_id,teams,kickoff,stadium,home_team,away_team
2025_16_LA_SEA,LA@SEA,2025-12-18T20:15,Lumen Field,SEA,LA
2025_16_GB_CHI,GB@CHI,2025-12-19T13:00,Soldier Field,CHI,GB
2025_16_PHI_WAS,PHI@WAS,2025-12-19T13:00,FedExField,WAS,PHI
2025_16_TB_CAR,TB@CAR,2025-12-21T13:00,Bank of America Stadium,CAR,TB
2025_16_BUF_CLE,BUF@CLE,2025-12-21T13:00,FirstEnergy Stadium,CLE,BUF
2025_16_LAC_DAL,LAC@DAL,2025-12-21T13:00,AT&T Stadium,DAL,LAC
2025_16_CIN_MIA,CIN@MIA,2025-12-21T13:00,Hard Rock Stadium,MIA,CIN
2025_16_NYJ_NO,NYJ@NO,2025-12-21T13:00,Mercedes-Benz Superdome,NO,NYJ
2025_16_MIN_NYG,MIN@NYG,2025-12-21T13:00,MetLife Stadium,NYG,MIN
2025_16_KC_TEN,KC@TEN,2025-12-21T13:00,Nissan Stadium,TEN,KC
2025_16_ATL_ARI,ATL@ARI,2025-12-21T16:05,State Farm Stadium,ARI,ATL
2025_16_JAX_DEN,JAX@DEN,2025-12-21T16:05,Empower Field at Mile High,DEN,JAX
2025_16_PIT_DET,PIT@DET,2025-12-21T16:25,Ford Field,DET,PIT
2025_16_LV_HOU,LV@HOU,2025-12-21T16:25,NRG Stadium,HOU,LV
2025_16_NE_BAL,NE@BAL,2025-12-21T20:20,M&T Bank Stadium,BAL,NE
2025_16_SF_IND,SF@IND,2025-12-22T20:15,Lucas Oil Stadium,IND,SF
