game_id,market_closing_total
2025_13_GB_DET,48.5
2025_13_KC_DAL,53.5
2025_13_CIN_BAL,52.5
2025_13_CHI_PHI,43.5
2025_13_LA_CAR,44.5
2025_13_SF_CLE,35.5
2025_13_HOU_IND,44.5
2025_13_NO_MIA,41.5
2025_13_ATL_NYJ,38.5
2025_13_ARI_TB,44.5
2025_13_JAX_TEN,42.5
2025_13_MIN_SEA,42.5
2025_13_LV_LAC,40.5
2025_13_BUF_PIT,44.5
2025_13_DEN_WAS,43.5
2025_13_NYG_NE,46.5
