game_id,market_closing_total
2025_09_BAL_MIA,51.5
2025_09_CHI_CIN,51.5
2025_09_MIN_DET,47.5
2025_09_CAR_GB,43.5
2025_09_DEN_HOU,40.5
2025_09_ATL_NE,45.5
2025_09_SF_NYG,47.5
2025_09_IND_PIT,51.5
2025_09_LAC_TEN,44.5
2025_09_NO_LA,44.5
2025_09_JAX_LV,43.5
2025_09_KC_BUF,53.5
2025_09_SEA_WAS,47.5
2025_09_ARI_DAL,53.5
