game_id,market_closing_total
2025_18_CAR_TB,43.5
2025_18_SEA_SF,47.5
2025_18_NO_ATL,43.5
2025_18_CLE_CIN,47.5
2025_18_IND_HOU,37.5
2025_18_TEN_JAX,46.5
2025_18_GB_MIN,37.5
2025_18_DAL_NYG,50.5
2025_18_NYJ_BUF,39.5
2025_18_DET_CHI,51.5
2025_18_LAC_DEN,37.5
2025_18_ARI_LA,49.5
2025_18_KC_LV,36.5
2025_18_MIA_NE,44.5
2025_18_WAS_PHI,38.5
2025_18_BAL_PIT,41.5
