game_id,market_moneyline_home,market_moneyline_away
2023_04_DET_GB,120,-142
2023_04_ATL_JAX,-185,154
2023_04_MIA_BUF,-142,120
2023_04_MIN_CAR,185,-225
2023_04_DEN_CHI,136,-162
2023_04_BAL_CLE,114,-135
2023_04_PIT_HOU,136,-162
2023_04_LA_IND,-105,-115
2023_04_TB_NO,-205,170
2023_04_WAS_PHI,-455,350
2023_04_CIN_TEN,136,-162
2023_04_LV_LAC,-310,250
2023_04_NE_DAL,-285,230
2023_04_ARI_SF,-1100,700
2023_04_KC_NYJ,370,-485
2023_04_SEA_NYG,120,-142
