game_id,market_moneyline_home,market_moneyline_away
2023_05_CHI_WAS,-258,210
2023_05_JAX_BUF,-250,205
2023_05_HOU_ATL,-142,120
2023_05_CAR_DET,-455,350
2023_05_TEN_IND,120,-142
2023_05_NYG_MIA,-750,525
2023_05_NO_NE,-135,114
2023_05_BAL_PIT,190,-230
2023_05_CIN_ARI,142,-170
2023_05_PHI_LA,160,-192
2023_05_NYJ_DEN,-135,114
2023_05_KC_MIN,150,-180
2023_05_DAL_SF,-180,150
2023_05_GB_LV,-118,-102
