game_id,market_moneyline_home,market_moneyline_away
2023_07_JAX_NO,-148,124
2023_07_DET_BAL,-162,136
2023_07_LV_CHI,120,-142
2023_07_CLE_IND,150,-180
2023_07_BUF_NE,310,-395
2023_07_WAS_NYG,136,-162
2023_07_ATL_TB,-148,124
2023_07_PIT_LA,-175,145
2023_07_ARI_SEA,-455,350
2023_07_GB_DEN,-118,-102
2023_07_LAC_KC,-265,215
2023_07_MIA_PHI,-155,130
2023_07_SF_MIN,260,-325
