game_id,market_moneyline_home,market_moneyline_away
2016_07_CHI_GB,-335,293
2016_07_NYG_LA,131,-145
2016_07_CLE_CIN,-575,480
2016_07_WAS_DET,-105,-105
2016_07_OAK_JAX,-123,111
2016_07_NO_KC,-245,218
2016_07_BUF_MIA,121,-134
2016_07_BAL_NYJ,-123,111
2016_07_MIN_PHI,116,-128
2016_07_IND_TEN,-195,175
2016_07_SD_ATL,-208,186
2016_07_TB_SF,-115,104
2016_07_NE_PIT,260,-295
2016_07_SEA_ARI,-134,121
2016_07_HOU_DEN,-385,334
