game_id,market_moneyline_home,market_moneyline_away
2016_06_DEN_SD,136,-150
2016_06_SF_BUF,-305,269
2016_06_JAX_CHI,-139,126
2016_06_LA_DET,-145,131
2016_06_PIT_MIA,269,-305
2016_06_CIN_NE,-335,293
2016_06_CAR_NO,126,-139
2016_06_BAL_NYG,-190,171
2016_06_CLE_TEN,-325,285
2016_06_PHI_WAS,136,-150
2016_06_KC_OAK,111,-123
2016_06_DAL_GB,-237,211
2016_06_ATL_SEA,-302,266
2016_06_IND_HOU,-160,144
2016_06_NYJ_ARI,-350,305
