game_id,teams,kickoff,stadium,home_team,away_team
2021_05_LA_SEA,LA@SEA,2021-10-07T20:20,Lumen Field,SEA,LA
2021_05_NYJ_ATL,NYJ@ATL,2021-10-10T09:30,Tottenham Stadium,ATL,NYJ
2021_05_PHI_CAR,PHI@CAR,2021-10-10T13:00,Bank of America Stadium,CAR,PHI
2021_05_GB_CIN,GB@CIN,2021-10-10T13:00,Paul Brown Stadium,CIN,GB
2021_05_NE_HOU,NE@HOU,2021-10-10T13:00,NRG Stadium,HOU,NE
2021_05_TEN_JAX,TEN@JAX,2021-10-10T13:00,TIAA Bank Stadium,JAX,TEN
2021_05_DET_MIN,DET@MIN,2021-10-10T13:00,U.S. Bank Stadium,MIN,DET
2021_05_DEN_PIT,DEN@PIT,2021-10-10T13:00,Heinz Field,PIT,DEN
2021_05_MIA_TB,MIA@TB,2021-10-10T13:00,Raymond James Stadium,TB,MIA
2021_05_NO_WAS,NO@WAS,2021-10-10T13:00,FedExField,WAS,NO
2021_05_CLE_LAC,CLE@LAC,2021-10-10T16:05,SoFi Stadium,LAC,CLE
2021_05_CHI_LV,CHI@LV,2021-10-10T16:05,Allegiant Stadium,LV,CHI
2021_05_SF_ARI,SF@ARI,2021-10-10T16:25,State Farm Stadium,ARI,SF
2021_05_NYG_DAL,NYG@DAL,2021-10-10T16:25,AT&T Stadium,DAL,NYG
2021_05_BUF_KC,BUF@KC,2021-10-10T20:20,GEHA Field at Arrowhead Stadium,KC,BUF
2021_05_IND_BAL,IND@BAL,2021-10-11T20:15,M&T Bank Stadium,BAL,IND
