game_id,teams,kickoff,stadium,home_team,away_team
2021_14_PIT_MIN,PIT@MIN,2021-12-09T20:20,U.S. Bank Stadium,MIN,PIT
2021_14_ATL_CAR,ATL@CAR,2021-12-12T13:00,Bank of America Stadium,CAR,ATL
2021_14_BAL_CLE,BAL@CLE,2021-12-12T13:00,FirstEnergy Stadium,CLE,BAL
2021_14_SEA_HOU,SEA@HOU,2021-12-12T13:00,NRG Stadium,HOU,SEA
2021_14_LV_KC,LV@KC,2021-12-12T13:00,GEHA Field at Arrowhead Stadium,KC,LV
2021_14_NO_NYJ,NO@NYJ,2021-12-12T13:00,MetLife Stadium,NYJ,NO
2021_14_JAX_TEN,JAX@TEN,2021-12-12T13:00,Nissan Stadium,TEN,JAX
2021_14_DAL_WAS,DAL@WAS,2021-12-12T13:00,FedExField,WAS,DAL
2021_14_DET_DEN,DET@DEN,2021-12-12T16:05,Empower Field at Mile High,DEN,DET
2021_14_NYG_LAC,NYG@LAC,2021-12-12T16:05,SoFi Stadium,LAC,NYG
2021_14_SF_CIN,SF@CIN,2021-12-12T16:25,Paul Brown Stadium,CIN,SF
2021_14_BUF_TB,BUF@TB,2021-12-12T16:25,Raymond James Stadium,TB,BUF
2021_14_CHI_GB,CHI@GB,2021-12-12T20:20,Lambeau Field,GB,CHI
2021_14_LA_ARI,LA@ARI,2021-12-13T20:15,State Farm Stadium,ARI,LA
